ticker,signal_date,entry_date,exit_date,why,close_sig,st_line,ema200,pivot,atr14,entry_px,stop_px,target_px,exit_px,R,mfe_R,mae_R,held_d,stop_pct,gap_flag,pnl
TITAN,2024-03-27,2024-03-28,2024-04-15,stop,3735.9,,3334.8,3718.94,75.51,3736.49,3584.87,4039.74,3584.45,-1.003,0.48,-1.11,10,4.1,True,-11008.0
ICICIGI,2024-04-05,2024-04-08,2024-04-15,stop,1688.37,,1426.27,1618.11,42.33,1698.4,1603.72,1887.77,1603.72,-1.0,0.0,-1.21,4,5.6,False,-15531.0
SHOPERSTOP,2024-03-05,2024-03-06,2024-04-19,stop,738.5,,705.88,729.5,23.24,738.95,692.02,832.8,692.02,-1.0,1.45,-1.11,27,6.4,False,-16797.0
CDSL,2024-04-12,2024-04-15,2024-04-24,target,986.83,,790.13,940.56,34.24,967.42,918.34,1065.57,1065.57,2.0,2.27,-0.47,6,5.1,False,24654.0
JUSTDIAL,2024-04-18,2024-04-19,2024-04-30,target,1009.35,,792.72,895.48,38.16,1000.0,933.02,1133.96,1133.96,2.0,2.42,0.0,7,6.7,False,32508.0
SONACOMS,2024-04-12,2024-04-15,2024-05-02,stop,669.86,,585.04,652.85,28.76,652.17,612.34,731.85,612.34,-1.0,0.72,-1.42,11,6.1,False,-16896.0
YESBANK,2024-04-29,2024-04-30,2024-05-03,stop,27.1,,21.68,26.63,1.03,27.25,25.04,31.66,24.85,-1.088,0.0,-1.36,2,8.1,True,-24050.0
DRREDDY,2024-05-02,2024-05-03,2024-05-08,stop,1242.22,,1135.0,1228.49,25.64,1244.67,1190.93,1352.15,1190.93,-1.0,0.29,-1.28,3,4.3,False,-12482.0
LATENTVIEW,2024-03-28,2024-04-01,2024-05-09,stop,507.75,,442.59,468.45,21.51,511.85,464.73,606.09,464.73,-1.0,1.17,-1.02,25,9.2,False,-23752.0
NSLNISP,2024-04-10,2024-04-12,2024-05-10,stop,65.85,,51.45,64.03,3.1,65.8,59.66,78.09,59.66,-1.0,0.51,-1.23,18,9.3,False,-25297.0
DLF,2024-04-23,2024-04-24,2024-05-10,stop,873.83,,691.0,856.92,26.14,878.32,821.54,991.88,821.54,-1.0,0.44,-1.26,11,6.5,False,-17951.0
LICHSGFIN,2024-04-05,2024-04-08,2024-05-13,stop,624.8,,504.86,624.48,16.15,629.55,592.49,703.66,592.49,-1.0,0.88,-1.03,22,5.9,False,-16326.0
SKFINDIA,2024-04-30,2024-05-02,2024-05-13,target,4520.19,,4505.83,4202.17,120.06,4538.21,4280.07,5054.5,5054.5,2.0,2.06,-0.31,7,5.7,False,28128.0
JYOTHYLAB,2024-05-07,2024-05-08,2024-05-22,stop,448.56,,393.04,421.88,18.21,445.02,412.14,510.78,412.14,-1.0,0.62,-1.02,9,7.4,False,-19515.0
SJVN,2024-04-02,2024-04-03,2024-06-04,stop,127.82,,84.3,125.33,7.43,127.34,112.96,156.08,112.96,-1.0,1.41,-1.17,40,11.3,False,-29626.0
USHAMART,2024-04-02,2024-04-03,2024-06-04,stop,339.76,,294.71,330.99,13.8,339.37,312.15,393.8,312.15,-1.0,1.8,-1.18,40,8.0,False,-21411.0
IRB,2024-04-05,2024-04-08,2024-06-04,stop,33.13,,21.99,31.33,1.61,33.43,29.92,40.45,29.92,-1.0,1.24,-1.33,37,10.5,False,-28132.0
ZENSARTECH,2024-05-10,2024-05-13,2024-06-04,stop,586.83,,512.91,565.25,25.19,588.34,536.45,692.14,536.45,-1.0,0.99,-1.4,15,8.8,False,-22757.0
KALYANKJIL,2024-05-10,2024-05-13,2024-06-04,stop,408.44,,320.15,404.23,16.74,412.86,374.95,488.7,374.95,-1.0,0.05,-2.07,15,9.2,False,-23643.0
REDINGTON,2024-05-10,2024-05-13,2024-06-04,stop,197.41,,177.54,196.18,7.39,196.75,182.63,224.98,182.63,-1.0,0.79,-1.39,15,7.2,False,-18740.0
HEROMOTOCO,2024-05-09,2024-05-10,2024-06-05,target,4458.75,,3626.47,4341.1,122.61,4480.93,4213.53,5015.74,5015.74,2.0,3.45,-0.2,17,6.0,False,27854.0
HINDCOPPER,2024-06-03,2024-06-04,2024-06-05,stop,366.95,,256.25,352.52,16.32,366.46,334.32,430.74,302.08,-2.003,0.0,-2.57,1,8.8,True,-45749.0
IRB,2024-06-03,2024-06-04,2024-06-05,stop,35.95,,25.62,32.84,1.91,36.12,32.13,44.1,32.13,-1.0,0.0,-1.3,1,11.0,False,-29217.0
CENTRALBK,2024-06-03,2024-06-04,2024-06-05,stop,69.68,,51.57,63.11,2.93,69.4,63.82,80.55,59.76,-1.728,0.0,-2.44,1,8.0,True,-36435.0
VMART,2024-06-03,2024-06-04,2024-06-05,target,537.3,,525.43,537.0,19.57,541.92,498.15,629.47,629.47,2.0,2.04,0.0,1,8.1,False,39633.0
KARURVYSYA,2024-06-03,2024-06-04,2024-06-05,stop,162.36,,135.91,161.98,4.96,162.4,152.44,182.31,148.88,-1.357,0.0,-1.71,1,6.1,True,-22337.0
KEC,2024-06-03,2024-06-04,2024-06-05,stop,766.53,,655.95,751.0,24.84,766.53,716.85,865.9,716.85,-1.0,0.0,-1.51,1,6.5,False,-17680.0
SUPRAJIT,2024-03-20,2024-03-21,2024-06-06,target,393.68,,384.67,392.18,15.84,395.95,362.01,463.84,463.84,2.0,2.78,-0.09,49,8.6,False,38523.0
BIOCON,2024-06-05,2024-06-06,2024-07-05,target,304.42,,271.82,290.24,13.85,307.21,276.71,368.21,368.21,2.0,2.09,0.0,20,9.9,False,44086.0
COLPAL,2024-06-04,2024-06-05,2024-07-15,target,2696.51,,2276.12,2614.92,67.41,2697.71,2561.69,2969.74,2969.74,2.0,2.07,-0.18,27,5.0,False,20899.0
VTL,2024-06-05,2024-06-06,2024-07-15,target,455.65,,404.19,443.28,18.76,460.75,418.13,545.98,545.98,2.0,2.65,-0.2,26,9.2,False,40995.0
JUSTDIAL,2024-07-12,2024-07-15,2024-07-18,target,1009.7,,888.77,1006.02,36.73,1012.0,936.24,1163.52,1163.52,2.0,3.04,0.0,2,7.5,False,34811.0
TATAINVEST,2024-07-12,2024-07-15,2024-07-23,stop,645.92,,544.73,640.13,20.01,654.33,605.9,751.18,605.9,-1.0,0.12,-1.03,5,7.4,False,-19010.0
MAHABANK,2024-07-15,2024-07-16,2024-07-23,stop,64.72,,52.27,63.35,2.06,65.24,60.6,74.51,60.6,-1.0,0.12,-1.29,4,7.1,False,-18545.0
DLF,2024-07-16,2024-07-18,2024-07-23,stop,832.86,,752.75,828.88,20.38,831.14,792.1,909.21,792.1,-1.0,0.15,-1.61,3,4.7,False,-12666.0
HINDALCO,2024-07-22,2024-07-23,2024-07-25,stop,663.6,,581.81,662.84,17.92,663.6,627.76,735.28,627.76,-1.0,0.0,-1.07,2,5.4,False,-14301.0
MAHLIFE,2024-07-04,2024-07-05,2024-08-05,stop,603.62,,558.89,587.37,18.3,622.7,567.02,734.07,567.02,-1.0,0.16,-1.11,20,8.9,False,-22354.0
DCMSHRIRAM,2024-07-22,2024-07-23,2024-08-06,target,987.96,,951.46,973.19,31.41,978.14,925.15,1084.14,1084.14,2.0,2.82,0.0,10,5.4,False,25042.0
IEX,2024-06-05,2024-06-06,2024-08-08,target,150.21,,137.68,143.05,6.84,154.86,136.53,191.51,191.66,2.008,2.04,-0.13,43,11.8,False,52988.0
KPRMILL,2024-08-06,2024-08-07,2024-08-13,stop,938.41,,795.37,835.23,38.37,952.8,861.68,1135.05,861.68,-1.0,0.0,-1.03,4,9.6,False,-24122.0
POLICYBZR,2024-06-05,2024-06-06,2024-08-14,target,1293.35,,987.3,1257.77,69.85,1293.35,1153.65,1572.74,1572.74,2.0,2.98,-0.29,47,10.8,False,48064.0
VIJAYA,2024-07-23,2024-07-24,2024-08-20,target,769.24,,668.46,768.45,28.07,769.83,713.1,883.31,883.31,2.0,2.33,-0.15,18,7.4,False,34002.0
CEATLTD,2024-08-02,2024-08-05,2024-08-21,target,2620.38,,2409.05,2617.23,98.94,2546.43,2422.5,2794.3,2794.3,2.0,2.35,-0.31,11,4.9,False,22446.0
BAJAJ-AUTO,2024-05-09,2024-05-10,2024-08-23,target,8439.84,,6637.77,8389.19,233.3,8538.25,7973.24,9668.27,9668.27,2.0,2.67,-0.41,71,6.6,False,31020.0
INDHOTEL,2024-08-07,2024-08-08,2024-09-10,target,616.04,,533.52,593.25,18.83,611.57,578.37,677.97,677.97,2.0,2.41,-0.49,22,5.4,False,25301.0
AETHER,2024-08-13,2024-08-14,2024-09-10,target,902.8,,875.03,893.6,28.85,909.95,845.1,1039.65,1039.65,2.0,2.48,-0.6,18,7.1,False,33193.0
ARE&M,2024-08-07,2024-08-08,2024-09-18,stop,1516.44,,1078.42,1452.51,77.86,1524.51,1360.72,1852.09,1360.72,-1.0,0.55,-1.02,28,10.7,False,-27474.0
BLUEDART,2024-09-17,2024-09-18,2024-09-19,stop,9213.72,,7337.66,8195.35,286.03,8961.32,8641.65,9600.64,8533.02,-1.34,0.0,-2.57,1,3.6,True,-13574.0
DMART,2024-06-05,2024-06-06,2024-09-24,target,4862.25,,4121.72,4631.28,154.9,4861.95,4552.45,5480.96,5480.96,2.0,2.01,-0.81,75,6.4,False,27859.0
BLUESTARCO,2024-08-13,2024-08-14,2024-09-26,target,1705.51,,1340.13,1625.93,75.86,1721.73,1553.78,2057.62,2057.62,2.0,2.77,-0.47,30,9.8,False,45879.0
AVANTIFEED,2024-09-09,2024-09-10,2024-09-27,stop,680.91,,551.48,664.93,28.86,683.77,623.18,804.93,623.18,-1.0,0.19,-1.27,13,8.9,False,-23582.0
AMBER,2024-09-23,2024-09-24,2024-09-27,stop,4994.65,,3889.94,4417.72,188.5,4970.0,4617.66,5674.68,4617.66,-1.0,0.0,-1.23,3,7.1,False,-19704.0
SAREGAMA,2024-09-25,2024-09-26,2024-09-27,stop,602.62,,454.83,537.28,23.5,583.5,555.63,639.25,555.63,-1.0,0.0,-1.15,1,4.8,False,-13596.0
360ONE,2024-09-26,2024-09-27,2024-10-03,stop,1061.57,,834.73,1043.33,42.36,1057.1,976.85,1217.59,976.85,-1.0,0.11,-1.66,3,7.6,False,-20756.0
IRB,2024-06-05,2024-06-06,2024-10-07,stop,33.23,,25.76,32.84,2.36,34.07,28.51,45.2,28.51,-1.0,0.81,-1.17,83,16.3,False,-38356.0
ADANIGREEN,2024-08-19,2024-08-20,2024-10-07,stop,1898.0,,1668.98,1836.02,66.32,1907.7,1765.35,2192.39,1765.35,-1.0,1.29,-1.21,33,7.5,False,-19551.0
INDIGOPNTS,2024-09-26,2024-09-27,2024-10-22,target,1475.7,,1425.4,1473.82,38.19,1487.81,1399.31,1664.82,1664.82,2.0,2.11,-0.97,16,5.9,False,29229.0
TIINDIA,2024-08-20,2024-08-21,2024-10-23,target,4105.2,,3723.14,4048.39,141.56,4120.62,3822.07,4717.71,4717.71,2.0,2.28,-0.86,44,7.2,False,34604.0
LALPATHLAB,2024-10-01,2024-10-03,2024-10-23,stop,1682.03,,1381.75,1628.6,36.68,1681.64,1608.66,1827.59,1608.66,-1.0,1.61,-1.17,14,4.3,False,-12309.0
TORNTPHARM,2024-10-04,2024-10-07,2024-10-24,stop,3409.92,,2790.6,3342.82,86.5,3426.07,3236.92,3804.36,3236.92,-1.0,0.52,-1.01,13,5.5,False,-14940.0
JUSTDIAL,2024-09-18,2024-09-19,2024-10-25,stop,1197.2,,1017.96,1186.7,52.5,1201.0,1092.19,1418.62,1092.19,-1.0,1.78,-1.23,25,9.1,False,-24237.0
CLEAN,2024-09-26,2024-09-27,2024-10-25,stop,1546.04,,1443.5,1545.21,42.0,1548.72,1462.04,1722.09,1462.04,-1.0,0.96,-1.11,19,5.6,False,-15642.0
CUB,2024-10-22,2024-10-23,2024-10-29,target,125.2,,114.95,124.26,4.12,121.85,116.97,131.61,131.61,2.0,2.11,0.0,4,4.0,False,18318.0
DEEPAKFERT,2024-10-23,2024-10-24,2024-10-29,target,1110.8,,798.0,1010.77,56.45,1074.7,997.89,1228.33,1228.33,2.0,3.24,-0.29,3,7.1,False,34171.0
UBL,2024-06-05,2024-06-06,2024-11-12,stop,1996.38,,1729.55,1940.27,60.47,1999.65,1875.44,2248.08,1875.44,-1.0,1.56,-1.1,109,6.2,False,-15291.0
PIDILITIND,2024-08-22,2024-08-23,2024-11-13,stop,1552.89,,1434.57,1531.22,32.99,1556.77,1486.91,1696.49,1486.91,-1.0,1.99,-1.18,57,4.5,False,-12498.0
OLECTRA,2024-10-28,2024-10-29,2024-11-13,stop,1618.21,,1615.27,1609.72,75.21,1628.56,1467.78,1950.11,1467.78,-1.0,0.22,-1.29,11,9.9,False,-25446.0
HDFCLIFE,2024-10-28,2024-10-29,2024-11-14,stop,713.73,,653.91,712.77,17.7,713.48,678.33,783.78,677.21,-1.032,0.76,-1.03,12,4.9,True,-13699.0
METROPOLIS,2024-11-12,2024-11-13,2024-11-14,stop,541.38,,490.01,539.17,16.71,539.07,507.97,601.26,507.97,-1.0,0.0,-1.13,1,5.8,False,-15450.0
GUJALKALI,2024-09-09,2024-09-10,2024-11-19,stop,783.85,,728.59,757.76,23.31,793.57,737.24,906.25,737.24,-1.0,1.48,-1.07,48,7.1,False,-19145.0
THERMAX,2024-11-14,2024-11-18,2024-11-19,stop,4983.74,,4514.34,4960.07,192.59,5079.51,4598.55,6041.41,4598.55,-1.0,0.0,-1.03,1,9.5,False,-23882.0
WELCORP,2024-10-23,2024-10-24,2024-11-21,stop,706.33,,596.22,680.39,26.96,704.84,652.42,809.7,652.42,-1.0,1.8,-1.15,18,7.4,False,-19668.0
BHARTIHEXA,2024-11-13,2024-11-14,2024-11-22,stop,1418.19,,1139.93,1386.2,59.57,1395.61,1299.04,1588.75,1299.04,-1.0,0.22,-1.0,4,6.9,False,-17615.0
ERIS,2024-10-24,2024-10-25,2024-11-25,target,1269.74,,1081.98,1265.4,49.91,1268.45,1169.91,1465.53,1465.53,2.0,2.07,-0.21,19,7.8,False,37288.0
BAJAJHLDNG,2024-11-11,2024-11-12,2024-11-27,stop,10643.98,,9074.81,10402.62,304.99,10642.56,10034.0,11859.67,10034.0,-1.0,0.49,-1.12,9,5.7,False,-15583.0
CAPLIPOINT,2024-11-18,2024-11-19,2024-12-03,target,1979.41,,1608.16,1964.58,82.15,1980.65,1815.12,2311.72,2311.72,2.0,2.19,-0.4,9,8.4,False,38515.0
ANANDRATHI,2024-11-18,2024-11-19,2024-12-09,target,988.29,,891.07,967.91,35.04,988.29,918.21,1128.44,1128.44,2.0,2.34,-0.11,13,7.1,False,32495.0
NAM-INDIA,2024-10-23,2024-10-24,2024-12-10,target,659.83,,560.31,640.45,28.31,659.74,603.21,772.79,772.79,2.0,2.24,-0.44,31,8.6,False,41207.0
GICRE,2024-11-26,2024-11-27,2024-12-18,target,387.56,,346.33,384.66,13.57,389.26,360.43,446.93,446.93,2.0,2.05,-0.25,15,7.4,False,34470.0
VEDL,2024-12-06,2024-12-09,2024-12-20,stop,459.83,,371.5,438.51,11.77,458.5,436.29,502.92,436.29,-1.0,1.11,-1.03,9,4.8,False,-13179.0
TEJASNET,2024-10-21,2024-10-22,2024-12-23,stop,1313.88,,1109.97,1253.54,63.47,1325.09,1186.95,1601.37,1186.95,-1.0,0.94,-1.04,42,10.4,False,-27074.0
DOMS,2024-11-21,2024-11-22,2024-12-23,stop,2837.15,,2224.57,2738.42,119.18,2840.0,2598.79,3322.41,2598.79,-1.0,1.12,-1.38,21,8.5,False,-20928.0
MANKIND,2024-12-09,2024-12-10,2024-12-23,target,2638.31,,2338.44,2634.74,80.61,2648.41,2477.09,2991.04,2991.04,2.0,2.37,-0.22,9,6.5,False,30764.0
MANYAVAR,2024-12-17,2024-12-18,2024-12-26,stop,1333.72,,1212.08,1332.17,49.85,1336.35,1234.03,1540.98,1234.03,-1.0,0.0,-1.13,5,7.7,False,-20367.0
JPPOWER,2024-12-19,2024-12-20,2024-12-26,stop,19.87,,17.64,19.64,0.88,19.65,18.1,22.74,18.1,-1.0,0.0,-1.03,3,7.9,False,-20957.0
PETRONET,2024-12-20,2024-12-23,2025-01-02,stop,321.03,,299.88,319.75,7.35,322.51,306.33,354.86,306.33,-1.0,0.68,-1.19,7,5.0,False,-13430.0
TATACHEM,2024-10-28,2024-10-29,2025-01-06,stop,1062.81,,1034.11,1047.16,49.8,1068.11,963.2,1277.93,963.2,-1.0,0.62,-1.03,46,9.8,False,-25322.0
ASAHIINDIA,2024-12-06,2024-12-09,2025-01-06,stop,747.37,,650.98,737.16,26.2,741.09,694.98,833.31,694.98,-1.0,1.32,-1.14,19,6.2,False,-16578.0
APARINDS,2024-12-23,2024-12-24,2025-01-07,target,10103.63,,8471.08,10015.87,314.86,10103.18,9473.91,11361.72,11361.72,2.0,2.51,-0.45,9,6.2,False,28940.0
SAREGAMA,2025-01-03,2025-01-06,2025-01-07,target,540.45,,478.31,489.62,21.7,524.66,497.04,579.89,579.89,2.0,2.13,0.0,1,5.3,False,24295.0
UBL,2024-12-24,2024-12-26,2025-01-08,stop,2042.23,,1926.26,1991.06,42.79,2053.62,1956.64,2247.58,1956.64,-1.0,0.86,-1.49,9,4.7,False,-12600.0
HDFCBANK,2024-11-19,2024-11-21,2025-01-09,stop,845.52,,787.96,832.01,17.18,848.99,811.16,924.67,811.16,-1.0,1.68,-1.17,34,4.5,False,-11714.0
TECHNOE,2024-12-20,2024-12-23,2025-01-09,stop,1615.16,,1345.66,1593.91,73.48,1664.7,1468.2,2057.71,1468.2,-1.0,0.23,-1.02,12,11.8,False,-29956.0
NETWEB,2025-01-01,2025-01-02,2025-01-10,stop,2886.45,,2366.44,2801.99,119.07,2866.58,2648.31,3303.1,2648.31,-1.0,0.11,-1.6,6,7.6,False,-19854.0
AEGISLOG,2025-01-07,2025-01-08,2025-01-10,stop,953.83,,709.67,849.38,47.43,1016.21,858.97,1330.71,858.97,-1.0,0.0,-1.31,2,15.5,False,-38846.0
KIRLOSBROS,2025-01-07,2025-01-08,2025-01-10,stop,2267.0,,1792.5,2178.97,108.78,2235.16,2049.43,2606.61,2049.43,-1.0,0.13,-1.14,2,8.3,False,-21424.0
RAINBOW,2025-01-07,2025-01-08,2025-01-10,stop,1632.65,,1380.18,1601.48,50.27,1640.78,1532.12,1858.11,1532.12,-1.0,0.0,-1.12,2,6.6,False,-17323.0
LTIM,2025-01-10,2025-01-13,2025-01-14,stop,6124.4,,5773.82,6015.53,160.1,6094.0,5804.21,6673.59,5804.21,-1.0,0.0,-1.28,1,4.8,False,-12160.0
VIJAYA,2025-01-06,2025-01-07,2025-01-22,stop,1124.04,,896.08,1120.58,51.71,1150.68,1020.62,1410.81,1020.62,-1.0,0.94,-1.17,11,11.3,False,-28127.0
RKFORGE,2025-01-16,2025-01-17,2025-01-22,stop,987.16,,875.73,952.76,36.51,993.74,914.13,1152.96,914.13,-1.0,0.29,-1.53,3,8.0,False,-19289.0
M&M,2024-11-22,2024-11-25,2025-01-24,stop,2988.94,,2528.1,2960.42,105.24,3050.49,2778.46,3594.55,2778.46,-1.0,0.59,-1.04,43,8.9,False,-21969.0
CONCORDBIO,2024-12-02,2024-12-03,2025-01-27,stop,2170.41,,1683.47,1892.07,83.52,2205.93,2003.37,2611.07,2003.37,-1.0,0.89,-1.32,38,9.2,False,-23475.0
GILLETTE,2024-12-24,2024-12-26,2025-01-27,stop,9383.79,,7977.74,9029.61,360.88,9270.68,8662.02,10488.02,8662.02,-1.0,0.75,-1.01,22,6.6,False,-17046.0
GRANULES,2025-01-14,2025-01-15,2025-01-27,stop,581.97,,539.13,567.15,19.09,584.06,543.8,664.6,543.8,-1.0,0.47,-1.25,8,6.9,False,-16879.0
FSL,2025-01-14,2025-01-15,2025-01-28,stop,358.22,,289.68,352.38,17.57,360.5,323.08,435.34,323.08,-1.0,0.74,-1.33,9,10.4,False,-24835.0
COFORGE,2025-01-23,2025-01-24,2025-01-28,stop,1818.23,,1444.4,1640.94,67.61,1799.16,1683.02,2031.44,1683.02,-1.0,0.05,-1.13,2,6.5,False,-15464.0
DCMSHRIRAM,2025-01-27,2025-01-28,2025-02-03,stop,1186.69,,1054.28,1164.36,52.3,1189.26,1082.09,1403.61,1082.09,-1.0,0.09,-1.02,5,9.0,False,-20413.0
SBFC,2025-01-10,2025-01-13,2025-02-11,stop,87.46,,86.5,87.25,3.1,85.1,81.26,92.79,81.26,-1.0,1.51,-1.52,21,4.5,False,-11611.0
ALIVUS,2025-01-21,2025-01-22,2025-02-12,stop,1143.81,,969.81,1080.97,45.1,1123.82,1053.61,1264.24,1053.61,-1.0,1.72,-1.41,16,6.2,False,-14977.0
WOCKPHARMA,2025-02-01,2025-02-03,2025-02-12,stop,1558.55,,1053.21,1433.53,89.99,1558.45,1378.57,1918.21,1378.57,-1.0,0.68,-1.04,7,11.5,False,-25667.0
LTTS,2025-01-29,2025-01-30,2025-02-13,stop,5212.46,,4964.11,5108.75,163.47,5221.25,4885.53,5892.69,4885.53,-1.0,0.86,-1.04,11,6.4,False,-14663.0
SIGNATURE,2025-02-10,2025-02-11,2025-02-13,stop,1325.95,,1285.27,1324.82,50.87,1310.0,1224.21,1481.59,1224.21,-1.0,0.0,-1.12,2,6.5,False,-15054.0
GODFRYPHLP,2025-02-12,2025-02-13,2025-02-17,target,1801.03,,1633.51,1771.87,124.04,1798.07,1552.96,2288.28,2288.28,2.0,2.31,-0.25,2,13.6,False,54608.0
KARURVYSYA,2025-01-30,2025-01-31,2025-02-18,stop,192.93,,172.71,189.87,6.77,193.81,179.39,222.65,179.39,-1.0,0.29,-1.25,13,7.4,False,-16854.0
GODREJAGRO,2025-02-12,2025-02-13,2025-02-18,stop,744.56,,698.32,739.41,31.1,746.19,682.37,873.82,682.37,-1.0,0.0,-1.12,3,8.6,False,-18475.0
GODFRYPHLP,2025-02-14,2025-02-17,2025-02-18,target,1977.91,,1637.08,1771.87,142.39,1928.62,1693.12,2399.61,2399.61,2.0,2.65,0.0,1,12.2,False,48447.0
TVSMOTOR,2025-01-29,2025-01-30,2025-02-21,stop,2446.02,,2360.64,2420.27,78.27,2440.37,2289.49,2742.12,2289.49,-1.0,1.72,-1.03,17,6.2,False,-14140.0
HYUNDAI,2025-02-17,2025-02-18,2025-02-27,stop,1826.21,,1790.36,1802.39,65.27,1826.21,1695.68,2087.27,1695.68,-1.0,0.35,-1.09,6,7.1,False,-15877.0
HYUNDAI,2025-02-25,2025-02-27,2025-02-28,stop,1808.83,,1791.44,1802.39,65.12,1791.65,1678.6,2017.74,1678.6,-1.0,0.04,-1.34,1,6.3,False,-14138.0
AAVAS,2025-01-29,2025-01-30,2025-03-10,target,1689.7,,1677.82,1675.07,35.24,1691.9,1619.22,1837.26,1837.26,2.0,2.11,-0.37,27,4.3,False,17116.0
HINDALCO,2025-02-27,2025-02-28,2025-03-10,target,627.35,,624.83,622.01,17.87,625.41,591.61,693.02,693.02,2.0,2.33,-0.27,6,5.4,False,21255.0
INDIGO,2025-02-20,2025-02-21,2025-03-19,target,4493.86,,4175.28,4488.28,129.22,4492.41,4235.42,5006.39,5006.39,2.0,2.15,-0.9,16,5.7,False,22976.0
ASTRAZEN,2025-01-22,2025-01-23,2025-03-20,target,6932.65,,6512.17,6830.39,321.7,6877.54,6289.26,8054.11,8054.11,2.0,3.35,-0.48,39,8.6,False,36432.0
BHARTIARTL,2025-01-08,2025-01-09,2025-03-24,target,1585.94,,1460.8,1582.45,33.04,1586.74,1519.87,1720.48,1725.57,2.076,2.08,-0.6,51,4.2,False,19632.0
CHOLAHLDNG,2025-02-11,2025-02-12,2025-03-24,target,1511.46,,1488.49,1471.22,64.44,1504.96,1382.58,1749.72,1749.72,2.0,2.34,-0.6,26,8.1,False,32615.0
SOLARINDS,2025-03-10,2025-03-11,2025-03-26,target,9831.21,,9557.54,9760.16,323.06,9794.14,9185.09,11012.24,11012.24,2.0,2.08,-0.3,10,6.2,False,25420.0
DCMSHRIRAM,2025-03-21,2025-03-24,2025-03-27,stop,1121.65,,1047.28,1119.4,50.27,1135.48,1021.1,1364.23,1021.1,-1.0,0.37,-1.37,3,10.1,False,-23500.0
VIJAYA,2025-03-19,2025-03-20,2025-04-01,stop,1117.55,,952.34,1067.28,69.82,1119.94,977.9,1404.02,977.9,-1.0,0.0,-1.15,7,12.7,False,-28926.0
BAJAJHLDNG,2025-02-12,2025-02-13,2025-04-07,stop,11650.02,,9961.7,11549.79,465.44,11417.01,10719.15,12812.74,10201.16,-1.742,1.77,-1.74,34,6.1,True,-22753.0
SARDAEN,2025-02-17,2025-02-18,2025-04-07,stop,479.45,,388.34,478.33,23.77,483.19,431.91,585.74,395.61,-1.708,1.54,-1.71,31,10.6,True,-38664.0
MEDANTA,2025-02-17,2025-02-18,2025-04-07,stop,1130.84,,1098.09,1115.02,47.44,1142.09,1035.96,1354.35,1009.64,-1.248,1.28,-1.25,31,9.3,True,-25114.0
MAZDOCK,2025-03-19,2025-03-20,2025-04-07,stop,2606.07,,2052.56,2322.41,114.23,2650.84,2377.61,3197.31,2204.82,-1.632,0.3,-1.71,11,10.3,True,-38015.0
IDBI,2025-03-21,2025-03-24,2025-04-07,stop,79.67,,77.6,76.53,2.76,80.28,74.15,92.56,72.69,-1.236,0.0,-1.6,9,7.6,True,-22119.0
RPOWER,2025-03-27,2025-03-28,2025-04-07,stop,42.97,,36.25,40.84,2.26,43.17,38.45,52.6,35.64,-1.596,0.28,-1.71,5,10.9,True,-39213.0
HOMEFIRST,2025-04-09,2025-04-11,2025-04-22,target,1040.45,,1012.84,984.11,53.0,1035.89,934.46,1238.74,1238.74,2.0,2.02,0.0,5,9.8,False,37647.0
TVSMOTOR,2025-04-08,2025-04-09,2025-04-23,target,2429.16,,2371.01,2361.34,83.73,2441.47,2261.7,2801.0,2801.0,2.0,2.03,0.0,7,7.4,False,27905.0
COHANCE,2025-04-21,2025-04-22,2025-05-07,stop,1202.2,,1074.08,1189.23,64.14,1200.8,1073.92,1454.57,1073.92,-1.0,0.39,-1.0,10,10.6,False,-23117.0
FSL,2025-04-22,2025-04-23,2025-05-07,stop,338.66,,309.4,337.37,15.59,341.74,307.48,410.25,307.29,-1.006,0.33,-1.21,9,10.0,True,-22352.0
TATAINVEST,2025-03-07,2025-03-10,2025-05-09,stop,632.72,,616.47,614.26,31.39,632.66,569.94,758.09,569.94,-1.0,0.31,-1.03,38,9.9,False,-21893.0
MUTHOOTFIN,2025-05-07,2025-05-08,2025-05-09,stop,2289.04,,2004.81,2261.44,77.98,2286.76,2133.08,2594.14,2127.02,-1.039,0.0,-1.04,1,6.7,True,-15389.0
JKCEMENT,2025-03-21,2025-03-24,2025-05-15,target,4810.92,,4402.4,4704.79,133.67,4813.41,4543.57,5353.09,5353.09,2.0,2.08,-0.64,33,5.6,False,23804.0
ERIS,2025-04-08,2025-04-09,2025-05-27,target,1313.7,,1234.53,1269.74,76.57,1302.81,1160.56,1587.3,1587.3,2.0,2.06,0.0,30,10.9,False,41854.0
GLAXO,2025-05-09,2025-05-12,2025-05-28,target,2656.75,,2402.95,2649.92,114.04,2694.39,2428.68,3225.82,3225.82,2.0,2.17,-0.27,12,9.9,False,38400.0
MEDANTA,2025-05-07,2025-05-08,2025-06-20,stop,1210.46,,1145.41,1201.83,41.67,1210.46,1127.12,1377.16,1127.12,-1.0,0.5,-1.09,31,6.9,False,-15183.0
MARICO,2025-06-20,2025-06-23,2025-06-27,target,686.46,,652.87,685.75,12.18,684.19,662.1,728.36,728.36,2.0,2.0,0.0,4,3.2,False,12237.0
ULTRACEMCO,2025-03-25,2025-03-26,2025-07-02,target,11349.26,,10870.19,11199.38,266.21,11309.31,10816.84,12294.26,12294.26,2.0,2.31,-0.93,65,4.4,False,17865.0
