arm,entry_date,exit_date,symbol,trade_ret,exit_reason,hold_days,pnl
base,2020-06-04,2020-06-26,DIXON,0.0247,trailing,16,2636.57
base,2020-06-17,2020-07-02,APLLTD,-0.0131,trailing,11,-1108.72
base,2020-04-08,2020-07-10,IPCALAB,0.033,time_exit,63,600.81
base,2020-06-29,2020-07-14,ESCORTS,0.0635,trailing,11,7041.78
base,2020-06-10,2020-07-16,DMART,-0.1646,atr_stop,26,-1603.53
base,2020-06-26,2020-07-17,GRANULES,0.2246,target,15,10332.66
base,2020-04-20,2020-07-20,ALKEM,-0.065,time_exit,63,-6125.32
base,2020-06-29,2020-07-20,DIXON,0.2225,target,15,26017.4
base,2020-06-15,2020-07-21,COROMANDEL,0.2246,target,26,3496.04
base,2020-07-03,2020-07-23,APLLTD,0.0547,trailing,14,3638.49
base,2020-04-28,2020-07-28,NAVINFLUOR,0.1069,time_exit,63,9677.06
base,2020-07-15,2020-07-29,ESCORTS,0.0444,trailing,10,5107.52
base,2020-07-17,2020-07-31,BAYERCROP,0.0024,trailing,10,-1.2
base,2020-05-08,2020-08-06,DEEPAKNTR,0.1539,time_exit,63,331.04
base,2020-07-20,2020-08-06,GRANULES,0.2246,target,13,13327.83
base,2020-06-11,2020-08-10,GMMPFAUDLR,0.2225,target,42,25663.76
base,2020-07-13,2020-08-10,IPCALAB,0.2225,target,20,4304.71
base,2020-06-02,2020-08-12,AJANTPHARM,0.113,trailing,51,12711.87
base,2020-07-29,2020-08-12,NAVINFLUOR,0.0881,trailing,10,8681.07
base,2020-07-21,2020-08-13,ALKYLAMINE,0.2225,target,17,28557.73
base,2020-07-24,2020-08-14,APLLTD,0.07,trailing,15,4953.29
base,2020-08-03,2020-08-17,INDIAMART,0.0293,trailing,10,156.26
base,2020-07-13,2020-08-25,BIOCON,-0.1341,atr_stop,31,-60.44
base,2020-07-21,2020-08-27,DIXON,0.2225,target,27,21696.58
base,2020-08-11,2020-08-27,GMMPFAUDLR,0.011,trailing,12,1240.47
base,2020-08-13,2020-08-27,DEEPAKNTR,0.2246,target,10,20111.21
base,2020-06-25,2020-08-31,MIDHANI,-0.0206,trailing,47,-259.26
base,2020-07-16,2020-08-31,JBCHEPHARM,0.074,trailing,32,48.18
base,2020-08-13,2020-08-31,NAVINFLUOR,-0.0424,trailing,12,-6645.26
base,2020-08-14,2020-08-31,ALKYLAMINE,0.0753,trailing,11,10592.84
base,2020-08-14,2020-08-31,MUTHOOTFIN,-0.0357,trailing,11,-457.29
base,2020-08-18,2020-09-01,INDIAMART,0.2246,target,10,1340.8
base,2020-07-30,2020-09-07,ESCORTS,0.0003,trailing,27,-290.33
base,2020-08-07,2020-09-08,GRANULES,0.0987,trailing,22,7296.81
base,2020-07-22,2020-09-09,COROMANDEL,-0.1355,atr_stop,35,-2653.75
base,2020-09-01,2020-09-15,JBCHEPHARM,0.2225,target,10,5451.52
base,2020-09-01,2020-09-16,BSOFT,0.2246,target,11,33.11
base,2020-09-02,2020-09-16,INDIAMART,0.2246,target,10,1544.55
base,2020-08-11,2020-09-17,LAURUSLABS,0.2246,target,27,4078.51
base,2020-08-28,2020-09-18,DIXON,0.0794,trailing,15,11997.32
base,2020-09-01,2020-09-18,NAVINFLUOR,0.043,trailing,13,5970.23
base,2020-08-28,2020-09-21,DEEPAKNTR,0.0614,trailing,16,3933.5
base,2020-09-01,2020-09-21,ALKYLAMINE,0.0261,trailing,14,3470.93
base,2020-08-28,2020-09-22,GMMPFAUDLR,-0.2115,atr_stop,17,-33607.68
base,2020-09-08,2020-09-22,ESCORTS,0.0414,trailing,10,4924.73
base,2020-09-16,2020-09-30,JBCHEPHARM,0.0919,trailing,10,2740.9
base,2020-09-09,2020-10-05,GRANULES,0.0901,trailing,17,7320.42
base,2020-09-21,2020-10-06,NAVINFLUOR,-0.0082,trailing,10,-1674.57
base,2020-09-23,2020-10-08,ESCORTS,0.0238,trailing,10,2914.3
base,2020-09-10,2020-10-09,MUTHOOTFIN,0.0282,trailing,20,415.54
base,2020-09-18,2020-10-15,LAURUSLABS,0.0894,trailing,18,1942.48
base,2020-10-01,2020-10-23,JBCHEPHARM,0.0095,trailing,15,233.68
base,2020-10-16,2020-10-30,LAURUSLABS,0.0034,trailing,10,19.3
base,2020-10-07,2020-11-06,NAVINFLUOR,0.2225,target,22,33317.71
base,2020-09-21,2020-11-09,IPCALAB,0.0416,trailing,34,373.19
base,2020-08-17,2020-11-13,APLLTD,-0.0602,time_exit,63,-4964.48
base,2020-09-17,2020-11-17,INDIAMART,0.2246,target,42,1831.61
base,2020-09-21,2020-11-17,DIXON,0.0618,trailing,40,9308.51
base,2020-10-09,2020-11-19,CDSL,0.0326,trailing,29,4268.08
base,2020-11-09,2020-11-25,NAVINFLUOR,0.0176,trailing,12,2371.59
base,2020-11-10,2020-11-25,AFFLE,0.0657,trailing,11,2311.03
base,2020-09-22,2020-11-27,ALKYLAMINE,0.2225,target,47,33307.57
base,2020-09-21,2020-12-03,EIDPARRY,0.0947,trailing,51,26.48
base,2020-10-06,2020-12-07,GRANULES,0.0287,trailing,43,2375.41
base,2020-11-20,2020-12-08,CDSL,0.0812,trailing,11,11587.62
base,2020-11-18,2020-12-10,DIXON,0.2246,target,15,2669.19
base,2020-10-12,2020-12-11,ESCORTS,0.11,trailing,43,1782.23
base,2020-09-17,2020-12-17,BSOFT,0.009,time_exit,63,2.38
base,2020-11-18,2020-12-18,INDIAMART,0.2225,target,21,36021.08
base,2020-12-04,2020-12-18,AFFLE,-0.0252,trailing,10,-344.28
base,2020-09-22,2020-12-21,DEEPAKNTR,0.0567,trailing,62,3801.96
base,2020-11-02,2020-12-21,LAURUSLABS,0.0398,trailing,34,919.27
base,2020-09-23,2020-12-23,GMMPFAUDLR,-0.1554,time_exit,63,-18535.72
base,2020-11-14,2020-12-23,PERSISTENT,0.2225,target,26,16257.79
base,2020-10-26,2020-12-24,JBCHEPHARM,0.0274,trailing,42,845.46
base,2020-11-26,2020-12-28,FSL,0.2225,target,20,7504.26
base,2020-12-18,2021-01-04,BSOFT,0.2225,target,10,124.65
base,2020-12-01,2021-01-05,ALKYLAMINE,0.2225,target,24,37912.06
base,2020-12-21,2021-01-06,INDIAMART,0.2246,target,11,38016.84
base,2020-12-11,2021-01-07,DIXON,0.2246,target,18,3240.18
base,2020-12-14,2021-01-07,APLAPOLLO,0.2225,target,17,4036.38
base,2020-11-26,2021-01-11,NAVINFLUOR,0.0134,trailing,30,1784.36
base,2020-12-29,2021-01-15,FSL,-0.1839,atr_stop,13,-7764.03
base,2020-12-24,2021-01-18,DEEPAKNTR,0.1006,trailing,16,17405.05
base,2020-12-24,2021-01-18,PERSISTENT,0.0897,trailing,16,970.22
base,2021-01-05,2021-01-19,BSOFT,0.0065,trailing,10,2.78
base,2021-01-07,2021-01-21,INDIAMART,0.0724,trailing,10,13665.54
base,2020-12-08,2021-01-22,GRANULES,-0.148,atr_stop,32,-14089.05
base,2021-01-08,2021-01-25,DIXON,-0.1494,atr_stop,11,-10764.69
base,2020-12-22,2021-01-28,LAURUSLABS,0.0717,trailing,25,6906.2
base,2021-01-08,2021-01-28,APLAPOLLO,-0.0066,trailing,13,-4.17
base,2021-01-12,2021-01-29,NAVINFLUOR,-0.1437,atr_stop,12,-24182.26
base,2021-01-18,2021-02-02,FSL,0.0161,trailing,10,476.62
base,2020-12-28,2021-02-05,ATGL,0.0313,trailing,28,10.58
base,2021-01-19,2021-02-05,TATAELXSI,0.1215,trailing,12,1956.93
base,2021-01-20,2021-02-08,BSOFT,-0.0065,trailing,12,-15.43
base,2021-01-22,2021-02-08,INDIAMART,0.2246,target,10,41239.18
base,2021-01-25,2021-02-09,GRANULES,-0.0367,trailing,10,-4045.29
base,2021-01-27,2021-02-10,DIXON,0.2246,target,10,12939.48
base,2020-12-21,2021-02-11,AFFLE,0.2246,target,36,8892.66
base,2021-01-19,2021-02-12,ADVENZYMES,0.2225,target,17,41705.39
base,2020-12-28,2021-02-17,JBCHEPHARM,0.1136,trailing,36,3851.37
base,2021-02-03,2021-02-17,FSL,0.0421,trailing,10,1431.47
base,2021-02-08,2021-02-22,ATGL,0.2225,target,10,4068.61
base,2021-02-09,2021-02-24,INDIAMART,-0.0129,trailing,11,-3147.03
base,2021-02-01,2021-03-01,APLAPOLLO,0.2225,target,20,31017.09
base,2020-12-09,2021-03-05,CDSL,0.1391,trailing,60,21722.87
base,2021-02-18,2021-03-09,FSL,0.0747,trailing,13,7100.79
base,2021-02-23,2021-03-09,ATGL,0.2246,target,10,4939.88
base,2021-02-09,2021-03-16,INTELLECT,0.2225,target,24,5713.87
base,2021-03-02,2021-03-17,APLAPOLLO,0.0354,trailing,10,5708.99
base,2021-02-12,2021-03-18,AFFLE,0.0445,trailing,23,2060.45
base,2021-02-11,2021-03-22,DIXON,0.0384,trailing,26,2502.55
base,2021-01-06,2021-03-25,ALKYLAMINE,0.0537,trailing,54,9830.08
base,2021-02-10,2021-03-25,PERSISTENT,0.043,trailing,30,100.74
base,2021-03-08,2021-03-25,NCC,-0.1858,atr_stop,12,-34122.32
base,2021-03-10,2021-03-25,ATGL,0.2246,target,10,29400.55
base,2021-03-10,2021-03-25,TRIDENT,-0.029,trailing,10,-10.16
base,2021-03-17,2021-04-01,INTELLECT,0.2246,target,10,7003.07
base,2021-03-18,2021-04-05,APLAPOLLO,0.0745,trailing,10,12899.42
base,2021-02-09,2021-04-12,BSOFT,-0.0123,trailing,41,-3.62
base,2021-02-10,2021-04-12,TATAELXSI,0.0181,trailing,40,1496.96
base,2021-02-18,2021-04-12,HFCL,-0.2195,atr_stop,34,-13.45
base,2021-03-26,2021-04-13,ATGL,0.1355,trailing,10,28357.14
base,2021-03-26,2021-04-13,NCC,0.0123,trailing,10,1922.34
base,2021-01-29,2021-04-16,LAURUSLABS,0.2246,target,51,24239.54
base,2021-04-06,2021-04-22,APLAPOLLO,0.0033,trailing,10,139.98
base,2021-04-15,2021-05-03,ATGL,0.2246,target,11,49191.07
base,2021-04-15,2021-05-03,CHOLAFIN,0.0588,trailing,11,29.34
base,2021-02-15,2021-05-04,ADVENZYMES,0.2225,target,51,46170.63
base,2021-04-13,2021-05-04,TATAELXSI,0.2246,target,13,21861.85
base,2021-04-19,2021-05-04,GRAPHITE,0.2246,target,10,29542.27
base,2021-03-23,2021-05-07,DIXON,-0.0254,trailing,29,-2035.23
base,2021-04-23,2021-05-07,APLAPOLLO,0.0226,trailing,10,3850.84
base,2021-02-25,2021-05-11,INDIAMART,-0.2228,atr_stop,48,-44476.8
base,2021-03-26,2021-05-11,TRIDENT,0.2225,target,28,5.57
base,2021-04-05,2021-05-11,INTELLECT,0.0359,trailing,24,1265.1
base,2021-05-04,2021-05-19,PRAJIND,0.2246,target,10,5438.59
base,2021-05-05,2021-05-20,GRAPHITE,0.0038,trailing,10,301.9
base,2021-05-05,2021-05-25,CHOLAFIN,-0.0154,trailing,13,-865.34
base,2021-04-15,2021-05-28,NCC,0.1131,trailing,29,22807.26
base,2021-05-04,2021-06-02,ATGL,0.2246,target,20,54753.19
base,2021-05-21,2021-06-04,GRAPHITE,-0.001,trailing,10,-886.68
base,2021-04-15,2021-06-16,IFBIND,0.0008,trailing,42,-23.66
base,2021-05-10,2021-06-16,APLAPOLLO,0.2225,target,26,54982.77
base,2021-05-31,2021-06-16,SAIL,0.081,trailing,12,17967.92
base,2021-06-03,2021-06-17,ATGL,-0.1788,atr_stop,10,-46364.78
base,2021-06-07,2021-06-18,GRAPHITE,-0.2114,atr_stop,9,-52523.7
base,2021-03-19,2021-06-21,AFFLE,-0.1862,atr_stop,61,-9586.81
base,2021-03-26,2021-06-30,IIFL,-0.1175,time_exit,63,-12400.49
base,2021-06-17,2021-07-01,SAIL,-0.0092,trailing,10,-2991.84
base,2021-06-18,2021-07-01,ATGL,-0.2307,atr_stop,9,-48912.83
base,2021-06-21,2021-07-06,GRAPHITE,0.0649,trailing,11,12032.64
base,2021-05-05,2021-07-08,TATAELXSI,0.0906,trailing,45,21516.38
base,2021-06-17,2021-07-09,APLAPOLLO,0.0385,trailing,16,2074.66
base,2021-06-17,2021-07-20,ALKYLAMINE,0.0239,trailing,23,5391.93
base,2021-07-12,2021-07-22,HFCL,-0.175,atr_stop,7,-14056.44
base,2021-07-09,2021-07-26,TATAELXSI,-0.0012,trailing,10,-943.16
base,2021-05-10,2021-07-28,DIXON,0.1139,trailing,55,1758.46
base,2021-05-12,2021-07-28,INTELLECT,-0.0399,trailing,53,-8175.39
base,2021-07-01,2021-08-04,HINDCOPPER,0.0059,trailing,23,298.96
base,2021-07-22,2021-08-05,ALKYLAMINE,0.1398,trailing,10,33565.01
base,2021-05-10,2021-08-09,LINDEINDIA,-0.0055,time_exit,63,-14.51
base,2021-06-03,2021-08-09,DEEPAKNTR,0.2246,target,46,10023.74
base,2021-07-02,2021-08-09,SAIL,0.0491,trailing,25,10584.6
base,2021-06-22,2021-08-10,HEG,0.0597,trailing,34,2361.25
base,2021-07-07,2021-08-10,GRAPHITE,0.0604,trailing,23,11831.55
base,2021-05-20,2021-08-18,INDIAMART,-0.0448,time_exit,63,-1322.75
base,2021-05-20,2021-08-18,PRAJIND,-0.1665,time_exit,63,-313.01
base,2021-07-23,2021-08-20,HFCL,-0.2495,atr_stop,19,-19952.6
base,2021-08-05,2021-08-20,HINDCOPPER,-0.1809,atr_stop,10,-16733.81
base,2021-07-29,2021-08-23,INTELLECT,-0.2204,atr_stop,16,-45379.34
base,2021-07-02,2021-08-24,ATGL,0.2246,target,35,40774.79
base,2021-05-26,2021-08-25,VAIBHAVGBL,-0.1704,time_exit,63,-8239.65
base,2021-08-10,2021-08-25,TATASTEEL,-0.0164,trailing,10,-1004.67
base,2021-08-11,2021-08-26,FSL,-0.0406,trailing,10,-707.9
base,2021-08-23,2021-09-07,HFCL,0.2225,target,11,29460.4
base,2021-08-25,2021-09-08,ATGL,0.1212,trailing,10,26485.9
base,2021-08-06,2021-09-14,JSWENERGY,0.2246,target,25,57557.29
base,2021-07-27,2021-09-15,TATAELXSI,0.2246,target,34,54276.54
base,2021-08-20,2021-09-16,PRAJIND,0.063,trailing,18,1685.69
base,2021-08-24,2021-09-16,HINDCOPPER,0.0651,trailing,16,9881.84
base,2021-08-26,2021-09-17,TATASTEEL,-0.0042,trailing,15,-0.82
base,2021-08-10,2021-09-20,SAIL,-0.2055,atr_stop,27,-50954.39
base,2021-08-27,2021-09-20,LUXIND,-0.0164,trailing,15,-293.95
base,2021-08-25,2021-09-21,ECLERX,0.0017,trailing,18,-0.68
base,2021-08-27,2021-09-21,FSL,0.0819,trailing,16,12.93
base,2021-09-08,2021-09-23,HFCL,-0.0125,trailing,10,-2473.31
base,2021-09-15,2021-09-29,KPITTECH,0.0536,trailing,10,2155.16
base,2021-09-15,2021-09-30,JSWENERGY,0.2225,target,11,60279.01
base,2021-09-16,2021-09-30,TATAELXSI,0.0872,trailing,10,22707.29
base,2021-08-26,2021-10-04,FLUOROCHEM,0.2225,target,26,20074.55
base,2021-09-24,2021-10-13,HFCL,0.0256,trailing,13,3706.92
base,2021-09-21,2021-10-18,SAIL,0.2246,target,18,453.19
base,2021-10-01,2021-10-19,CDSL,0.0458,trailing,11,3098.22
base,2021-09-20,2021-10-20,TATASTEEL,-0.006,trailing,21,-1.0
base,2021-09-22,2021-10-20,FSL,0.0341,trailing,19,5.6
base,2021-10-01,2021-10-21,TATAELXSI,0.0556,trailing,13,14637.03
base,2021-08-11,2021-10-22,GRAPHITE,-0.1735,atr_stop,49,-42954.43
base,2021-08-06,2021-10-25,ALKYLAMINE,-0.1589,atr_stop,53,-2662.39
base,2021-09-22,2021-10-25,ECLERX,-0.1481,atr_stop,22,-115.0
base,2021-10-05,2021-10-25,FLUOROCHEM,-0.1753,atr_stop,13,-19565.22
base,2021-09-09,2021-10-28,ATGL,0.0157,trailing,33,3277.68
base,2021-10-01,2021-11-01,JSWENERGY,-0.1459,atr_stop,20,-41211.45
base,2021-10-20,2021-11-10,JSL,0.025,trailing,14,1678.27
base,2021-10-26,2021-11-10,FLUOROCHEM,0.2225,target,10,23021.22
base,2021-09-30,2021-11-12,KPITTECH,0.2246,target,29,9820.72
base,2021-09-17,2021-11-15,PRAJIND,0.0403,trailing,39,8596.88
base,2021-10-29,2021-11-15,ATGL,0.2246,target,10,55997.28
base,2021-10-25,2021-11-16,DCMSHRIRAM,0.0426,trailing,15,8062.79
base,2021-09-21,2021-11-22,LUXIND,0.0856,trailing,41,17187.29
base,2021-10-22,2021-11-22,TATAELXSI,0.0141,trailing,19,3046.61
base,2021-10-22,2021-11-22,PERSISTENT,0.0132,trailing,19,268.72
base,2021-10-26,2021-11-22,IEX,0.0981,trailing,17,41.15
base,2021-10-29,2021-11-22,ECLERX,0.0686,trailing,14,47.67
base,2021-10-19,2021-11-24,TRIDENT,0.2246,target,24,566.37
base,2021-11-25,2021-12-02,TRIDENT,-0.1266,atr_stop,5,-454.22
base,2021-11-23,2021-12-07,PERSISTENT,0.0229,trailing,10,40.02
base,2021-10-14,2021-12-10,HFCL,0.1267,trailing,38,20609.7
base,2021-11-23,2021-12-14,IEX,0.0864,trailing,15,23624.98
base,2021-11-11,2021-12-16,FLUOROCHEM,0.0038,trailing,24,235.27
base,2021-11-15,2021-12-17,KPITTECH,0.1098,trailing,23,5768.84
base,2021-11-16,2021-12-17,ATGL,0.1438,trailing,22,40988.68
base,2021-11-17,2021-12-17,KPRMILL,0.2225,target,21,46073.91
base,2021-12-03,2021-12-17,TRIDENT,0.2246,target,10,676.84
base,2021-11-02,2021-12-20,JSWENERGY,-0.1769,atr_stop,32,-42432.0
base,2021-12-15,2021-12-21,RTNINDIA,-0.1881,atr_stop,4,-57312.3
base,2021-11-16,2021-12-22,PRAJIND,-0.1634,atr_stop,25,-42292.74
base,2021-12-08,2021-12-22,CDSL,-0.0257,trailing,10,-41.32
base,2021-12-09,2021-12-23,BSE,-0.0998,trailing,10,-44.92
base,2021-11-23,2022-01-03,ECLERX,0.2225,target,29,171.39
base,2021-12-17,2022-01-05,FLUOROCHEM,0.2225,target,13,44876.32
base,2021-12-21,2022-01-05,JSWENERGY,0.0283,trailing,11,4979.65
base,2021-12-23,2022-01-06,KPITTECH,0.2246,target,10,47439.27
base,2021-12-15,2022-01-07,SAREGAMA,0.0177,trailing,17,70.72
base,2021-11-11,2022-01-11,JSL,0.0257,trailing,42,8.35
base,2021-12-22,2022-01-11,RTNINDIA,0.2225,target,14,53546.78
base,2021-12-20,2022-01-14,TRIDENT,0.2246,target,19,63088.72
base,2021-12-20,2022-01-17,ANGELONE,0.2246,target,20,18722.39
base,2021-12-13,2022-01-18,HFCL,0.0058,trailing,26,587.68
base,2021-12-20,2022-01-18,IEX,0.0114,trailing,21,2475.57
base,2021-11-23,2022-01-20,TATAELXSI,0.2246,target,42,51966.37
base,2021-12-24,2022-01-21,BSE,0.0996,trailing,20,57.76
base,2022-01-04,2022-01-21,KPRMILL,-0.0076,trailing,13,-7.11
base,2022-01-07,2022-01-21,KPITTECH,0.0226,trailing,10,5221.92
base,2022-01-06,2022-01-24,JSWENERGY,0.0268,trailing,12,7528.98
base,2022-01-06,2022-01-24,FLUOROCHEM,-0.0171,trailing,12,-2650.5
base,2022-01-10,2022-01-24,SAREGAMA,-0.0082,trailing,10,-54.49
base,2022-01-18,2022-02-02,ANGELONE,0.0115,trailing,10,920.61
base,2022-01-24,2022-02-08,BSE,0.0085,trailing,10,2.56
base,2022-01-06,2022-02-09,ATGL,-0.0016,trailing,23,-7.33
base,2022-01-19,2022-02-09,BORORENEW,0.0595,trailing,14,8228.85
base,2022-01-25,2022-02-09,FLUOROCHEM,0.081,trailing,10,24572.12
base,2022-01-17,2022-02-10,TRIDENT,-0.1323,atr_stop,17,-45554.93
base,2022-01-12,2022-02-11,RTNINDIA,-0.1988,atr_stop,21,-59922.12
base,2022-01-19,2022-02-14,IEX,-0.1698,atr_stop,17,-56356.73
base,2022-01-25,2022-02-14,JSWENERGY,0.0947,trailing,13,26.49
base,2022-01-17,2022-02-18,PERSISTENT,-0.1227,atr_stop,23,-1068.23
base,2022-01-21,2022-02-22,CDSL,-0.1762,atr_stop,21,-51134.81
base,2022-02-09,2022-02-23,BSE,-0.0068,trailing,10,-4.18
base,2022-02-03,2022-02-24,KPRMILL,-0.1755,atr_stop,15,-18580.3
base,2022-02-10,2022-02-24,BORORENEW,-0.2297,atr_stop,10,-43112.53
base,2022-02-10,2022-02-24,HFCL,-0.2164,atr_stop,10,-123.71
base,2022-02-15,2022-03-07,JSWENERGY,-0.0179,trailing,13,-5553.28
base,2022-02-24,2022-03-11,BSE,0.2246,target,10,93.64
base,2022-01-25,2022-03-15,SAREGAMA,-0.0098,trailing,33,-1755.2
base,2022-02-25,2022-03-15,KPRMILL,0.0014,trailing,11,-281.82
base,2022-02-25,2022-03-25,HFCL,0.0644,trailing,18,28.83
base,2022-03-08,2022-03-25,BORORENEW,0.0453,trailing,12,10577.91
base,2022-02-03,2022-03-28,ANGELONE,0.0863,trailing,35,43.61
base,2022-03-14,2022-03-29,BSE,-0.0056,trailing,10,-4.71
base,2022-02-23,2022-04-12,IEX,0.1272,trailing,32,120.16
base,2022-03-08,2022-04-12,JSWENERGY,0.0909,trailing,24,1531.26
base,2022-03-16,2022-04-19,KPRMILL,0.0488,trailing,21,13284.06
base,2022-03-16,2022-04-20,SAREGAMA,-0.0107,trailing,22,-1076.05
base,2022-03-29,2022-04-20,ANGELONE,0.0456,trailing,14,24.61
base,2022-03-28,2022-04-22,BORORENEW,0.2225,target,17,56943.87
base,2022-01-24,2022-04-25,KPITTECH,-0.2224,atr_stop,60,-60088.9
base,2022-02-21,2022-04-25,JSL,-0.0198,trailing,41,-166.6
base,2022-04-20,2022-05-05,TATAELXSI,0.0052,trailing,10,19.15
base,2022-04-20,2022-05-06,KPRMILL,-0.0246,trailing,11,-7828.51
base,2022-04-21,2022-05-06,ANGELONE,-0.171,atr_stop,10,-14058.36
base,2022-04-25,2022-05-06,BORORENEW,-0.2204,atr_stop,8,-64427.64
base,2022-02-10,2022-05-09,FLUOROCHEM,-0.1863,atr_stop,57,-57917.47
base,2022-02-14,2022-05-10,RTNINDIA,-0.314,atr_stop,56,-75282.53
base,2022-02-23,2022-05-10,TANLA,-0.2172,atr_stop,49,-51458.43
base,2022-04-13,2022-05-10,JSWENERGY,-0.1823,atr_stop,16,-3679.52
base,2022-04-25,2022-05-10,POLYPLEX,-0.0522,trailing,10,-1438.91
base,2022-03-30,2022-05-11,BSE,-0.2114,atr_stop,27,-123.73
base,2022-04-20,2022-05-11,GNFC,-0.1829,atr_stop,14,-991.52
base,2022-04-26,2022-05-11,KPITTECH,-0.0993,trailing,10,-21896.77
base,2022-02-11,2022-05-12,TRIDENT,-0.1977,atr_stop,59,-58535.35
base,2022-04-13,2022-05-12,EASEMYTRIP,-0.1681,atr_stop,18,-8.72
base,2022-05-09,2022-05-23,ANGELONE,0.0057,trailing,10,311.34
base,2022-05-06,2022-05-25,TATAELXSI,0.071,trailing,13,491.89
base,2022-05-11,2022-05-25,JSWENERGY,-0.0278,trailing,10,-4485.32
base,2022-05-12,2022-05-26,BSE,-0.086,trailing,10,-17536.45
base,2022-05-13,2022-05-27,TRIDENT,0.0144,trailing,10,2768.65
base,2022-05-10,2022-05-31,FLUOROCHEM,0.2225,target,15,54365.64
base,2022-05-09,2022-06-08,BORORENEW,0.0283,trailing,22,5543.15
base,2022-05-11,2022-06-08,POLYPLEX,0.0129,trailing,20,2463.55
base,2022-05-24,2022-06-08,KPITTECH,0.0563,trailing,11,26.31
base,2022-05-27,2022-06-10,BSE,0.062,trailing,10,10709.26
base,2022-06-01,2022-06-15,RHIM,-0.0718,trailing,10,-79.39
base,2022-05-30,2022-06-16,TRIDENT,-0.1855,atr_stop,13,-44537.23
base,2022-05-10,2022-06-20,GUJALKALI,-0.2621,atr_stop,29,-429.46
base,2022-06-01,2022-06-20,FLUOROCHEM,-0.1629,atr_stop,13,-41956.71
base,2022-06-08,2022-06-20,GAEL,-0.2703,atr_stop,8,-42.05
base,2022-06-13,2022-06-20,BSE,-0.2095,atr_stop,5,-40558.34
base,2022-05-09,2022-06-21,KPRMILL,-0.1925,atr_stop,31,-49984.47
base,2022-06-09,2022-06-30,BORORENEW,-0.0581,trailing,15,-14564.28
base,2022-06-21,2022-07-05,GAEL,0.2225,target,10,103.31
base,2022-06-22,2022-07-06,POLYPLEX,0.1091,trailing,10,21861.07
base,2022-06-22,2022-07-11,KPITTECH,0.0594,trailing,13,52.24
base,2022-06-09,2022-07-13,ATGL,0.099,trailing,24,21489.0
base,2022-06-17,2022-07-13,TRIDENT,0.0024,trailing,18,-47.84
base,2022-06-21,2022-07-13,BSE,0.2246,target,16,42470.99
base,2022-06-21,2022-07-14,GUJALKALI,0.0411,trailing,17,6612.8
base,2022-06-01,2022-07-25,LINDEINDIA,0.2225,target,38,1308.61
base,2022-07-01,2022-07-25,CGPOWER,0.1299,trailing,16,749.21
base,2022-07-06,2022-07-25,GAEL,0.0409,trailing,13,21.86
base,2022-06-16,2022-07-26,RHIM,0.0169,trailing,28,14.35
base,2022-07-01,2022-07-26,BORORENEW,0.0286,trailing,17,5718.1
base,2022-07-14,2022-07-28,TRIDENT,0.0157,trailing,10,3131.13
base,2022-07-14,2022-08-03,ATGL,0.2246,target,14,52414.57
base,2022-07-12,2022-08-04,WELCORP,-0.012,trailing,17,-40.74
base,2022-07-14,2022-08-04,BSE,-0.0078,trailing,15,-2025.16
base,2022-07-07,2022-08-08,POLYPLEX,0.0406,trailing,22,8552.01
base,2022-07-15,2022-08-10,ELGIEQUIP,0.2225,target,17,39251.79
base,2022-07-27,2022-08-12,GAEL,-0.0058,trailing,11,-2.45
base,2022-06-01,2022-08-16,TATAELXSI,0.2246,target,52,9070.53
base,2022-05-24,2022-08-22,GNFC,0.0876,trailing,62,8449.91
base,2022-07-26,2022-08-22,CGPOWER,0.0535,trailing,17,10.96
base,2022-07-29,2022-08-22,CREDITACC,-0.0005,trailing,14,-752.52
base,2022-08-04,2022-08-22,FINEORG,0.0735,trailing,10,1995.89
base,2022-05-26,2022-08-25,EASEMYTRIP,-0.0644,time_exit,63,-10088.89
base,2022-08-10,2022-08-25,FLUOROCHEM,0.0114,trailing,10,2035.61
base,2022-08-17,2022-08-26,TATAELXSI,-0.1208,atr_stop,7,-5001.56
base,2022-08-04,2022-09-05,ATGL,0.0737,trailing,19,18419.84
base,2022-08-05,2022-09-06,WELCORP,0.2225,target,19,43421.42
base,2022-08-11,2022-09-06,ELGIEQUIP,0.2225,target,16,47795.84
base,2022-08-23,2022-09-15,CREDITACC,0.0077,trailing,16,14.99
base,2022-08-10,2022-09-16,BSE,0.0204,trailing,25,41.34
base,2022-08-17,2022-09-16,HAL,0.0796,trailing,21,674.19
base,2022-08-26,2022-09-16,GNFC,-0.0044,trailing,14,-796.16
base,2022-07-26,2022-09-20,RAYMOND,0.2225,target,37,3148.03
base,2022-09-07,2022-09-21,ELGIEQUIP,-0.1548,atr_stop,10,-42720.69
base,2022-08-23,2022-09-23,CGPOWER,0.0852,trailing,22,21615.15
base,2022-08-26,2022-09-26,VBL,0.0536,trailing,20,10.41
base,2022-09-07,2022-09-26,WELCORP,0.0492,trailing,13,11396.68
base,2022-09-16,2022-09-26,JKPAPER,-0.1775,atr_stop,6,-520.29
base,2022-09-19,2022-09-28,GNFC,-0.1449,atr_stop,7,-95.58
base,2022-08-23,2022-10-03,FINEORG,0.0862,trailing,28,9619.05
base,2022-08-26,2022-10-06,FLUOROCHEM,0.2225,target,27,57082.09
base,2022-09-27,2022-10-12,VBL,-0.0145,trailing,10,-4424.33
