entry_date,exit_date,symbol,trade_ret,exit_reason,hold_days,pnl
2025-04-07,2025-04-30,PAYTM,0.129300,trailing,14,49182.79
2025-04-07,2025-04-24,WOCKPHARMA,0.224600,target,10,76413.64
2025-04-08,2025-05-06,COFORGE,0.224600,target,16,5140.41
2025-04-08,2025-05-06,DEEPAKFERT,0.112200,trailing,16,44387.24
2025-04-09,2025-04-30,KIMS,0.131400,trailing,12,74.53
2025-04-16,2025-05-02,BSE,0.054100,trailing,10,22914.09
2025-04-16,2025-05-07,GODFRYPHLP,0.140700,trailing,13,2350.53
2025-04-23,2025-05-29,COROMANDEL,0.061100,trailing,25,24832.55
2025-04-25,2025-05-30,FSL,0.042200,trailing,24,399.90
2025-04-25,2025-06-11,WOCKPHARMA,0.224600,target,32,102683.00
2025-05-02,2025-05-21,JSWHL,0.038000,trailing,13,15020.98
2025-05-02,2025-07-30,PGEL,-0.056700,time_exit,63,-809.01
2025-05-05,2025-05-22,BSE,0.104200,trailing,13,46686.70
2025-05-05,2025-05-26,SARDAEN,0.023800,trailing,15,182.93
2025-05-07,2025-05-29,DEEPAKFERT,0.222500,target,16,100710.01
2025-05-07,2025-06-04,LLOYDSME,0.224600,target,20,49656.62
2025-05-07,2025-05-22,PAYTM,0.024300,trailing,11,9837.48
2025-05-08,2025-05-22,GODFRYPHLP,-0.012400,trailing,10,-332.69
2025-05-19,2025-06-24,AIIL,0.222500,target,26,190.70
2025-05-21,2025-07-21,AMBER,0.148000,trailing,43,9443.56
2025-05-22,2025-08-06,JSWHL,-0.193500,atr_stop,54,-82363.72
2025-05-22,2025-06-11,NEULANDLAB,0.224600,target,14,2475.53
2025-05-23,2025-06-06,BSE,0.224600,target,10,105649.88
2025-05-23,2025-07-07,GODFRYPHLP,0.014400,trailing,31,522.40
2025-05-23,2025-06-12,PAYTM,0.077600,trailing,14,35948.24
2025-05-27,2025-08-05,SARDAEN,0.222500,target,50,2528.75
2025-05-30,2025-07-07,DEEPAKFERT,0.056000,trailing,26,26817.31
2025-05-30,2025-06-19,KIMS,-0.006100,trailing,14,-4346.44
2025-06-02,2025-07-01,FSL,-0.037300,trailing,21,-608.85
2025-06-05,2025-07-08,LLOYDSME,-0.012100,trailing,23,-3995.51
2025-06-09,2025-06-19,BSE,-0.127000,atr_stop,8,-67308.16
2025-06-12,2025-06-27,NH,0.224600,target,11,25994.81
2025-06-12,2025-08-05,WOCKPHARMA,-0.157600,atr_stop,38,-83935.76
2025-06-13,2025-07-23,PAYTM,0.224600,target,28,114448.50
2025-06-16,2025-07-07,ASTERDM,0.090400,trailing,15,497.04
2025-06-20,2025-07-04,BSE,0.012500,trailing,10,5026.44
2025-06-20,2025-07-24,KIMS,0.222500,target,24,97088.95
2025-06-25,2025-07-25,AIIL,0.019000,trailing,22,26.42
2025-06-30,2025-07-28,MCX,-0.129800,atr_stop,20,-18710.83
2025-07-02,2025-07-25,RPOWER,-0.183800,atr_stop,17,-3042.62
2025-07-07,2025-08-26,BSE,-0.160100,atr_stop,35,-83096.32
2025-07-08,2025-10-08,DEEPAKFERT,-0.028900,time_exit,63,-1948.54
2025-07-08,2025-07-24,GODFRYPHLP,0.027700,trailing,12,13026.44
2025-07-09,2025-08-29,LLOYDSME,-0.133600,atr_stop,35,-36373.30
2025-07-22,2025-10-24,NH,-0.097500,time_exit,63,-7490.22
2025-07-24,2025-09-17,ASTERDM,0.019500,trailing,37,1386.40
2025-07-24,2025-08-29,PAYTM,0.132200,trailing,24,71023.90
2025-07-25,2025-08-08,GODFRYPHLP,0.123100,trailing,10,64995.22
2025-07-25,2025-09-30,SOLARINDS,-0.098800,atr_stop,45,-52380.21
2025-07-28,2025-08-08,RPOWER,-0.218400,atr_stop,9,-6474.06
2025-07-29,2025-08-29,AIIL,0.224600,target,21,27155.74
2025-07-31,2025-09-26,LAURUSLABS,-0.043200,trailing,39,-39.69
2025-07-31,2025-08-21,MCX,0.026300,trailing,14,292.50
2025-08-06,2025-09-19,REDINGTON,0.224600,target,30,56.34
2025-08-06,2025-11-11,WOCKPHARMA,-0.124100,time_exit,63,-57507.12
2025-08-07,2025-10-03,JSWHL,-0.024400,stale,38,-8644.93
2025-08-11,2025-08-26,GODFRYPHLP,0.032800,trailing,10,5909.03
2025-08-11,2025-08-26,RPOWER,0.038500,trailing,10,16077.25
2025-08-22,2025-09-26,GVT&D,0.055500,trailing,24,582.06
2025-08-28,2025-09-11,BSE,-0.025900,trailing,10,-15077.42
2025-08-28,2025-09-11,GODFRYPHLP,-0.021300,trailing,10,-1935.35
2025-08-28,2025-09-15,RPOWER,0.024800,trailing,12,10749.49
2025-09-01,2025-11-10,AIIL,-0.154100,atr_stop,46,-82687.58
2025-09-01,2025-11-13,LLOYDSME,-0.020600,trailing,49,-10963.46
2025-09-12,2025-11-07,BSE,0.224600,target,36,118738.45
2025-09-12,2025-11-21,SYRMA,-0.003900,trailing,46,-382.33
2025-09-16,2025-09-30,JKCEMENT,-0.033800,trailing,10,-18016.97
2025-09-18,2025-11-04,MANAPPURAM,-0.091500,atr_stop,30,-7868.56
2025-09-29,2025-11-17,LAURUSLABS,0.224600,target,31,2767.76
2025-10-01,2025-12-08,GODFRYPHLP,-0.215700,atr_stop,43,-92612.61
2025-10-01,2025-10-16,GVT&D,-0.021200,trailing,10,-12233.31
2025-10-01,2025-11-18,RBLBANK,0.129800,trailing,30,282.28
2025-10-06,2025-10-20,JKCEMENT,0.024300,trailing,10,6646.50
2025-10-06,2025-11-21,LTF,0.089600,trailing,31,68.31
2025-10-06,2025-11-19,PAYTM,0.099800,trailing,29,339.58
2025-10-09,2025-11-12,FORTIS,-0.087200,atr_stop,21,-5334.27
2025-10-17,2025-11-06,GVT&D,0.022000,trailing,11,9716.18
2025-10-23,2025-11-04,JKCEMENT,-0.107500,atr_stop,8,-34153.60
2025-10-27,2025-11-24,GMDCLTD,-0.201200,atr_stop,19,-14830.71
2025-11-06,2025-12-08,MANAPPURAM,0.019400,trailing,21,5910.10
2025-11-07,2025-12-16,ABCAPITAL,0.072700,trailing,26,181.52
2025-11-07,2026-01-08,GVT&D,-0.003500,trailing,42,-3079.62
2025-11-10,2026-02-11,ANANDRATHI,-0.034400,time_exit,63,-19242.29
2025-11-11,2025-11-25,AIIL,-0.038800,trailing,10,-21477.74
2025-11-12,2025-12-02,HBLENGINE,-0.166000,atr_stop,13,-77024.96
2025-11-13,2025-12-08,FORTIS,-0.114400,atr_stop,16,-6355.85
2025-11-14,2026-01-30,MUTHOOTFIN,0.048200,trailing,51,20922.47
2025-11-18,2026-01-12,LAURUSLABS,0.013800,trailing,37,194.83
2025-11-19,2026-02-23,RBLBANK,0.021000,time_exit,63,57.57
2025-11-20,2025-12-05,CREDITACC,-0.023900,trailing,10,-70.00
2025-11-24,2026-01-09,LTF,0.037100,trailing,32,2076.15
2025-11-25,2025-12-10,GMDCLTD,0.032600,trailing,10,1737.44
2025-11-27,2026-01-13,AIIL,0.222500,target,32,108500.89
2025-11-27,2025-12-08,SYRMA,-0.154300,atr_stop,7,-539.85
2025-12-03,2026-01-08,HBLENGINE,0.072100,trailing,25,26392.30
2025-12-08,2026-01-12,INDIANB,0.022300,trailing,24,46.73
2025-12-09,2025-12-30,GODFRYPHLP,0.011000,trailing,14,3991.59
2025-12-09,2026-01-09,MANAPPURAM,0.049900,trailing,22,12662.94
2025-12-11,2025-12-26,GMDCLTD,0.224600,target,10,13177.29
2025-12-17,2026-01-21,ABCAPITAL,-0.008600,trailing,23,-31.21
2025-12-29,2026-01-12,GMDCLTD,-0.043800,trailing,10,-3360.97
2025-12-31,2026-01-21,MCX,0.048700,trailing,14,21998.75
2026-01-09,2026-02-04,GVT&D,0.224600,target,16,89232.67
2026-01-09,2026-01-19,HBLENGINE,-0.169700,atr_stop,5,-87369.52
2026-01-09,2026-01-28,HINDCOPPER,0.224600,target,11,574.94
2026-01-12,2026-03-09,LTF,-0.114700,atr_stop,36,-40216.97
2026-01-13,2026-01-30,GMDCLTD,0.009400,trailing,11,605.41
2026-01-14,2026-01-30,CANBK,-0.026600,trailing,10,-21.38
2026-01-14,2026-02-13,CHENNPETRO,0.067600,trailing,20,5619.83
2026-01-14,2026-01-30,LAURUSLABS,-0.093100,atr_stop,10,-49251.47
2026-01-20,2026-02-13,HBLENGINE,0.013700,trailing,17,4647.61
2026-01-22,2026-03-13,ABCAPITAL,-0.117800,atr_stop,33,-58560.08
2026-01-22,2026-03-11,AUBANK,-0.085500,atr_stop,31,-88.31
2026-01-22,2026-02-06,MCX,0.001300,trailing,10,-18.96
2026-01-29,2026-02-16,HINDCOPPER,-0.132500,atr_stop,12,-446.32
2026-02-02,2026-02-16,GMDCLTD,-0.024700,trailing,10,-13422.72
2026-02-02,2026-03-04,LAURUSLABS,0.120500,trailing,20,57851.37
2026-02-02,2026-02-16,NATIONALUM,0.015300,trailing,10,683.68
2026-02-05,2026-03-04,CANBK,-0.008200,trailing,17,-1.55
2026-02-05,2026-03-04,GVT&D,0.048400,trailing,17,22491.75
2026-02-09,2026-03-19,MCX,0.040300,trailing,26,457.36
2026-02-12,2026-02-23,JKTYRE,-0.120600,atr_stop,6,-148.90
2026-02-12,2026-02-16,MUTHOOTFIN,-0.115300,atr_stop,2,-59047.24
2026-02-16,2026-05-12,HBLENGINE,0.031000,trailing,52,257.73
2026-02-16,2026-04-23,IIFL,-0.169200,atr_stop,40,-87148.92
2026-02-18,2026-03-05,HINDCOPPER,0.014500,trailing,10,6123.85
2026-02-18,2026-03-13,NATIONALUM,0.136500,trailing,16,62306.99
2026-02-24,2026-04-16,GMDCLTD,0.224600,target,30,869.48
2026-02-24,2026-05-12,RBLBANK,0.017600,trailing,47,4.79
2026-03-05,2026-04-23,GVT&D,0.224600,target,29,113451.59
2026-03-05,2026-05-18,JKTYRE,-0.183300,atr_stop,45,-95390.00
2026-03-05,2026-05-11,LAURUSLABS,0.224600,target,40,229.78
2026-03-05,2026-04-30,MUTHOOTFIN,0.024000,trailing,34,783.98
2026-03-06,2026-03-23,CANBK,-0.123000,atr_stop,10,-591.61
2026-03-06,2026-03-23,HINDCOPPER,-0.196200,atr_stop,10,-102262.15
2026-03-10,2026-04-30,LTF,0.035000,trailing,31,9810.71
2026-03-16,2026-04-06,ABCAPITAL,0.006400,trailing,10,1824.88
2026-03-16,2026-04-30,NATIONALUM,0.038100,trailing,27,17060.02
2026-03-23,2026-04-29,MCX,0.224600,target,22,2661.68
2026-03-24,2026-04-28,CANBK,0.029800,trailing,20,7.00
2026-03-24,2026-04-17,HINDCOPPER,0.224600,target,13,92546.46
2026-04-07,2026-05-11,ABCAPITAL,0.135800,trailing,22,63569.79
2026-04-17,2026-05-18,GMDCLTD,-0.153400,atr_stop,20,-815.03
2026-04-20,2026-05-15,HINDCOPPER,0.001200,trailing,18,-716.58
2026-04-24,2026-05-11,GVT&D,-0.022400,trailing,10,-12908.61
2026-04-30,2026-05-22,MCX,0.098000,trailing,15,1418.30
2026-05-04,2026-05-18,LTF,-0.005500,trailing,10,-4.47
2026-05-04,2026-06-04,NATIONALUM,0.041700,trailing,22,19940.44
2026-05-04,2026-05-18,SYRMA,0.005600,trailing,10,1004.38
2026-05-12,2026-05-27,GESHIP,-0.037900,trailing,11,-825.13
2026-05-12,2026-06-01,GVT&D,0.072300,trailing,13,35782.20
2026-05-12,2026-06-16,LAURUSLABS,0.080100,trailing,24,39551.10
2026-05-13,2026-06-01,CUMMINSIND,0.097600,trailing,12,981.94
2026-05-15,2026-06-01,ADANIPOWER,0.013400,trailing,10,7.41
2026-05-18,2026-06-25,HINDCOPPER,-0.153600,atr_stop,27,-79303.04
2026-05-19,2026-06-03,GMDCLTD,0.045800,trailing,10,21974.95
2026-05-19,2026-06-03,SYRMA,0.224600,target,10,56011.63
2026-05-25,2026-06-01,MCX,-0.125000,atr_stop,4,-2103.22
2026-06-02,2026-06-24,GVT&D,0.060900,trailing,16,30784.98
2026-06-04,2026-06-25,SYRMA,0.224600,target,15,795.24
2026-06-05,2026-06-23,NATIONALUM,-0.139300,atr_stop,12,-75149.71
