,blend
2018-04-09,0.006458079264626248
2018-04-10,-0.0009344489362215283
2018-04-11,0.004212509415942077
2018-04-12,0.0019624029940821137
2018-04-13,0.007633920374340706
2018-04-16,0.01630721925917337
2018-04-17,0.008301343537001604
2018-04-18,0.0066055699090248115
2018-04-19,0.0023271974222121784
2018-04-20,-0.005457897399998862
2018-04-23,0.002188901266800085
2018-04-24,0.004723627486355337
2018-04-25,-0.0004433189437166924
2018-04-26,0.0026284409546204436
2018-04-27,0.00030477071380690453
2018-04-30,0.014535083157068623
2018-05-02,-0.0012498317443846887
2018-05-03,-0.007127453177109439
2018-05-04,-0.0024090422773144857
2018-05-07,0.009931832938986725
2018-05-08,-0.0009201552874549246
2018-05-09,-0.0012352181630016273
2018-05-10,-0.004119609084571211
2018-05-11,0.0005553602336981281
2018-05-14,-0.0006013810395197688
2018-05-15,0.002213572725858026
2018-05-16,0.00485383400364825
2018-05-17,-0.005540575706542457
2018-05-18,-0.001926891323964586
2018-05-21,-0.0075372840746853655
2018-05-22,0.013510196317419693
2018-05-23,-0.008688769871161996
2018-05-24,-0.0037309445563548644
2018-05-25,0.012827611767272288
2018-05-28,0.0036685245967912504
2018-05-29,-0.004669516278121066
2018-05-30,0.0014365577534717865
2018-05-31,0.008966275021279481
2018-06-01,-0.0002927130796991353
2018-06-04,-0.014464560838011738
2018-06-05,-0.004545776816592399
2018-06-06,0.008434014989154413
2018-06-07,0.011333927746532097
2018-06-08,-0.0033532228783198564
2018-06-11,0.006252104110206561
2018-06-12,0.005280069692476657
2018-06-13,0.0009868615384150633
2018-06-14,-0.0046729356729861594
2018-06-15,0.0014837597111801199
2018-06-18,-0.004001185662226132
2018-06-19,-0.009080946053489442
2018-06-20,0.00497081393211903
2018-06-21,-0.004464132427129883
2018-06-22,0.008426608423235823
2018-06-25,-0.0026038570951532588
2018-06-26,0.0019038971684318658
2018-06-27,-0.009803782518466484
2018-06-28,-0.007733513169680156
2018-06-29,0.009557442238288192
2018-07-02,-0.009590621745210786
2018-07-03,0.0031759510866996694
2018-07-04,0.014912465954457567
2018-07-05,0.0025156136583255146
2018-07-06,0.0017419084110307126
2018-07-09,0.007094054445099281
2018-07-10,0.005922487216065468
2018-07-11,0.0018234619553220172
2018-07-12,0.009130052805701531
2018-07-13,0.003926718887354595
2018-07-16,0.00044352404342522787
2018-07-17,0.0022360925690486145
2018-07-18,-0.0022554879310941888
2018-07-19,-9.684263286974555e-05
2018-07-20,0.008901159335018635
2018-07-23,0.0033208089550615548
2018-07-24,0.0083814620362868
2018-07-25,-0.0022154155690144637
2018-07-26,-0.004477403797289642
2018-07-27,0.0017153309381610909
2018-07-30,0.001667096728321897
2018-07-31,0.009962272350792044
2018-08-01,-0.0003122092412897106
2018-08-02,-0.00671685932729917
2018-08-03,0.009182822458165606
2018-08-06,0.0032558178030546964
2018-08-07,0.002336049911880099
2018-08-08,0.004172361292850622
2018-08-09,-0.006875292745592138
2018-08-10,-0.0024073818479422955
2018-08-13,-0.001873148207539538
2018-08-14,0.008438875422719917
2018-08-16,-0.005227956354813686
2018-08-17,-3.4371301267653673e-05
2018-08-20,0.005557615790385358
2018-08-21,0.010215939045038723
2018-08-23,0.01130033657044956
2018-08-24,-0.002684821001130034
2018-08-27,0.003615100154515296
2018-08-28,0.004317127512088144
2018-08-29,-0.004850401557509981
2018-08-30,-0.0008246361265354877
2018-08-31,0.0018824867363844296
2018-09-03,-0.00851624861695935
2018-09-04,-0.019661073647873242
2018-09-05,-0.005464551205396744
2018-09-06,0.0021399465670663854
2018-09-07,-0.00030714182091564333
2018-09-10,-0.011666566089196868
2018-09-11,-0.012940080724465137
2018-09-12,0.003018133875014255
2018-09-14,0.01566858032748334
2018-09-17,-0.0087449494115557
2018-09-18,-0.006442778401107689
2018-09-19,-0.009648037095713494
2018-09-21,-0.00547530769254576
2018-09-24,-0.024579104662992242
2018-09-25,0.003759369220202568
2018-09-26,-0.006554124366251848
2018-09-27,-0.0051786424660365616
2018-09-28,-0.0028553278171550406
2018-10-01,-0.005353052077584889
2018-10-03,-0.011276923808656147
2018-10-04,-0.01091679666660944
2018-10-05,-0.01622064383339505
2018-10-08,-0.00902767805972268
2018-10-09,-0.0050572698761178324
2018-10-10,0.023701011285281216
2018-10-11,-0.0024882653977144815
2018-10-12,0.019022276050385797
2018-10-15,0.006698644508479971
2018-10-16,0.004578277340596157
2018-10-17,-0.024531730886428044
2018-10-19,0.0006747247823628301
2018-10-22,-0.010776199382959453
2018-10-23,-0.005842963341877266
2018-10-24,0.010898008126589143
2018-10-25,-0.0022824870646994005
2018-10-26,-0.0010663235864573984
2018-10-29,0.012264728756787906
2018-10-30,0.0011363696409296528
2018-10-31,0.006278782367318584
2018-11-01,-0.006062561860127383
2018-11-02,0.0003823239444688989
2018-11-05,-0.0037690124001130325
2018-11-06,-0.005630992436251462
2018-11-07,0.006220773852551994
2018-11-09,-0.0010850580123928635
2018-11-12,-0.003973684555833006
2018-11-13,0.007248234430908775
2018-11-14,-0.005135841366572302
2018-11-15,0.004203388524523255
2018-11-16,0.00046613350346553584
2018-11-19,0.0038577571397164566
2018-11-20,-0.004732695917969718
2018-11-21,-0.00158940284449619
2018-11-22,-0.0061083052224859095
2018-11-26,0.012785632877407709
2018-11-27,0.0060342425686681096
2018-11-28,-0.0011041239550577606
2018-11-29,0.00893812342670793
2018-11-30,-0.0006422417222511068
2018-12-03,0.004856635118378318
2018-12-04,-0.0028307365725124553
2018-12-05,-0.0034418638075445727
2018-12-06,-0.01288916569398979
2018-12-07,0.003826609171435625
2018-12-10,-0.01867134429226462
2018-12-11,0.015896774381466156
2018-12-12,0.017505681361542052
2018-12-13,0.008671026875246016
2018-12-14,0.0031219691360246087
2018-12-17,0.007471730781398268
2018-12-18,6.071965968297425e-05
2018-12-19,0.012030348837429386
2018-12-20,-0.0064859069876324685
2018-12-21,-0.012881620506505268
2018-12-24,-0.008399907932673442
2018-12-26,0.00500518901979173
2018-12-27,-0.0013574061210897674
2018-12-28,0.007627570471586684
2018-12-31,0.0032737259731425274
2019-01-01,0.0013126302930451946
2019-01-02,-0.002211517581836484
2019-01-03,0.00439096047039243
2019-01-04,0.0015476746820266038
2019-01-07,0.003328144241664493
2019-01-08,-0.0028019716924652014
2019-01-09,0.0006601041999481508
2019-01-10,0.00017553914336520095
2019-01-11,-4.448628180521062e-05
2019-01-14,-0.0036296148462294287
2019-01-15,0.004651600647469361
2019-01-16,0.0011894830059343943
2019-01-17,-0.0027851326969856186
2019-01-18,-0.007240796890690864
2019-01-21,-0.0012615069751711044
2019-01-22,0.00193678694436265
2019-01-23,0.001089734541271542
2019-01-24,-0.0008569214868590328
2019-01-25,-0.005500222707748971
2019-01-28,-0.011401051404115708
2019-01-29,0.002731765060185118
2019-01-30,0.008162152061428377
2019-01-31,0.005358555527206939
2019-02-01,0.004234436811068896
2019-02-04,-0.012431060827747044
2019-02-05,-0.008564090475775346
2019-02-06,0.010037579866332337
2019-02-07,0.005208329877767029
2019-02-08,-0.004089279429560748
2019-02-11,-0.011944409854788937
2019-02-12,-0.013005151130119064
2019-02-14,-0.012860702094459366
2019-02-15,-0.006430709919887512
2019-02-18,-0.004042299161523619
2019-02-19,-0.0017870075916910102
2019-02-20,0.009726112934055267
2019-02-21,0.0030970213364824844
2019-02-22,-0.003342888292209827
2019-02-25,-0.0027544581797024786
2019-02-26,0.0071738437244805225
2019-02-27,0.0037919131757681366
2019-02-28,0.0038166108411985472
2019-03-01,0.007421901154829699
2019-03-05,0.007750593925935457
2019-03-06,-0.00016178583733115343
2019-03-07,-0.006356296295450191
2019-03-08,0.003965485291499903
2019-03-11,0.007028980153547881
2019-03-12,0.008987717549655763
2019-03-13,0.0025746236647751783
2019-03-14,0.0005552713134411245
2019-03-15,0.00367929483857374
2019-03-18,0.001407489894519687
2019-03-19,0.0020454946127297646
2019-03-20,-0.000402220244487483
2019-03-22,-0.006380478266797329
2019-03-25,-0.0014658799608097226
2019-03-26,0.009442595132795502
2019-03-27,-0.002323310291826087
2019-03-28,0.0011529731221119732
2019-04-01,0.035255122146929496
2019-04-02,0.000880969211725422
2019-04-03,-0.0041590150479825375
2019-04-04,-0.000332904440770166
2019-04-05,-0.0024570225256031132
2019-04-08,-0.003698644672257586
2019-04-09,-0.001499152206833224
2019-04-10,-0.0008745902117229592
2019-04-11,0.002379802677110904
2019-04-12,-0.0006857036650963558
2019-04-15,0.00596372666522908
2019-04-16,0.00024293183962325454
2019-04-18,0.0035275046983854383
2019-04-22,-0.004173744263581236
2019-04-23,0.0016161709401179586
2019-04-24,-1.5471281345752876e-05
2019-04-25,-0.0026369064059442826
2019-04-26,-0.005259660004248084
2019-04-30,-0.0020004540519756057
2019-05-02,-0.0007697211377030624
2019-05-03,-0.005445045542822318
2019-05-06,-0.006707299060292764
2019-05-07,-0.001668921108404455
2019-05-08,-0.00315550669963452
2019-05-09,0.00031678682496392454
2019-05-10,0.00039151673657491826
2019-05-13,-0.0072814510812780515
2019-05-14,-0.0036086768678927593
2019-05-15,-0.002135545454830306
2019-05-16,0.005269476253235481
2019-05-17,0.011160668859247883
2019-05-20,0.024321710692479213
2019-05-21,-0.007502060460237887
2019-05-22,0.003644939250007649
2019-05-23,-0.003498191999402124
2019-05-24,0.011130538451826238
2019-05-27,0.008222219428291128
2019-05-28,0.0007854111549424566
2019-05-29,-0.008445699523170988
2019-05-30,0.0015113018634015031
2019-05-31,0.00210172202521534
2019-06-03,0.008519296123312316
2019-06-04,-0.004555990363221113
2019-06-06,-0.005315113609456109
2019-06-07,0.0019517195999246156
2019-06-10,0.0005490632331205952
2019-06-11,0.004346731444869365
2019-06-12,-0.005456567069958854
2019-06-13,-0.0011460429482913587
2019-06-14,-0.00562602312878172
2019-06-17,-0.011358952935119841
2019-06-18,0.0007167125750476636
2019-06-19,-0.009959429877621223
2019-06-20,-0.003520652970615343
2019-06-21,-0.004618955373623452
2019-06-24,-0.001715156194167678
2019-06-25,0.0005952202541128343
2019-06-26,0.0034784072469227264
2019-06-27,0.0009072878149583895
2019-06-28,-1.0086280196211907e-05
2019-07-01,0.00614226286420216
2019-07-02,0.011426146957987205
2019-07-03,-0.0017697474394470097
2019-07-04,0.0023433144515855116
2019-07-05,-0.0021638804332042676
2019-07-08,-0.00914108631134863
2019-07-09,0.000538985817585938
2019-07-10,-0.011053202321664533
