ticker,entry_date,exit_date,days_held,entry,exit,qty,reason,return_pct,pnl
NCC,2023-05-24,2023-06-07,10,99.02,120.66,8585,target,21.85,183285.22
APOLLOTYRE,2023-05-25,2023-06-27,23,368.24,383.44,1,trailing,4.13,14.22
FINCABLES,2023-05-25,2023-07-31,46,858.18,1043.9,611,target,21.64,111966.96
CGPOWER,2023-05-29,2023-07-24,39,386.34,398.81,3,trailing,3.23,34.34
JSL,2023-05-31,2023-06-21,15,278.95,339.32,489,target,21.64,29127.53
KPITTECH,2023-06-02,2023-09-01,63,1092.97,1184.75,773,time,8.4,68657.66
AEGISLOG,2023-06-05,2023-06-22,13,325.99,316.16,1,trailing,-3.02,-10.67
MAZDOCK,2023-06-06,2023-06-20,10,494.68,635.71,2319,target,28.51,323658.39
TRITURBINE,2023-06-06,2023-06-22,12,380.28,383.85,2776,trailing,0.94,7154.18
NCC,2023-06-08,2023-07-28,35,119.44,145.53,8651,target,21.85,222772.79
VBL,2023-06-09,2023-07-21,29,315.56,317.3,2966,trailing,0.55,2740.01
CYIENT,2023-06-16,2023-08-09,37,1405.63,1486.12,1,trailing,5.73,76.73
MAZDOCK,2023-06-21,2023-07-11,13,635.45,774.35,1896,target,21.86,259884.38
CERA,2023-06-21,2023-07-12,14,7921.24,7011.31,33,stop,-11.49,-30668.39
HAL,2023-06-21,2023-09-21,63,1878.3,1900.98,2,trailing,1.21,35.54
JSL,2023-06-22,2023-07-18,17,330.75,344.83,504,trailing,4.25,6649.97
TRITURBINE,2023-06-23,2023-09-13,56,387.61,384.93,2743,trailing,-0.69,-10109.44
RVNL,2023-06-26,2023-07-25,20,121.3,127.63,9688,trailing,5.22,58207.42
SONATSOFTW,2023-06-26,2023-08-17,36,471.48,492.46,1607,trailing,4.45,31692.98
ENGINERSIN,2023-06-28,2023-07-25,18,110.87,140.35,3,target,26.58,87.44
APARINDS,2023-07-12,2023-08-02,15,3325.87,3532.03,66,trailing,6.2,13017.92
FACT,2023-07-12,2023-08-03,16,473.67,470.91,2627,trailing,-0.58,-10488.67
MAZDOCK,2023-07-13,2023-08-01,13,844.34,904.67,273,trailing,7.14,15848.51
JSL,2023-07-19,2023-08-23,24,348.08,424.68,500,target,22.01,37799.49
GLENMARK,2023-07-24,2023-08-17,17,749.26,773.63,1252,trailing,3.25,28028.8
RAINBOW,2023-07-25,2023-08-24,21,1110.96,1065.42,1,trailing,-4.1,-48.38
RVNL,2023-07-26,2023-09-04,27,129.34,157.6,9544,target,21.85,266144.99
NCC,2023-07-31,2023-08-21,14,146.4,145.28,8578,trailing,-0.76,-12818.94
FINCABLES,2023-08-01,2023-09-12,29,1036.55,1056.01,613,trailing,1.88,10260.28
ENGINERSIN,2023-08-01,2023-09-12,29,150.2,139.98,5,trailing,-6.8,-52.97
MAZDOCK,2023-08-02,2023-08-25,16,905.58,894.75,272,trailing,-1.2,-3581.99
APARINDS,2023-08-03,2023-08-18,10,3550.15,4793.98,65,target,35.04,80143.72
FACT,2023-08-04,2023-09-07,23,473.77,512.15,2608,trailing,8.1,96748.95
ZENSARTECH,2023-08-10,2023-08-30,13,475.5,481.27,3,trailing,1.21,13.58
CYIENT,2023-08-18,2023-09-05,12,1464.05,1808.98,311,target,23.56,105951.64
SONATSOFTW,2023-08-18,2023-09-18,21,492.4,520.42,2639,trailing,5.69,70465.01
APARINDS,2023-08-21,2023-09-28,27,4910.8,5417.29,63,trailing,10.31,31063.19
OLECTRA,2023-08-22,2023-11-23,63,1237.92,1226.05,1005,trailing,-0.96,-15150.54
JSL,2023-08-24,2023-09-11,12,433.61,527.46,490,target,21.64,45370.35
NCC,2023-08-25,2023-09-08,10,151.75,156.46,9,trailing,3.11,38.81
MAZDOCK,2023-08-28,2023-09-11,10,900.12,1105.33,269,target,22.8,54499.74
ZENSARTECH,2023-08-31,2023-09-14,10,484.27,518.46,4,trailing,7.06,131.55
GLENMARK,2023-09-04,2023-09-22,13,751.25,799.29,1216,trailing,6.39,55967.36
RVNL,2023-09-05,2023-09-20,10,155.82,161.38,9015,trailing,3.57,46450.69
JINDALSAW,2023-09-06,2023-10-23,31,181.84,177.64,3611,trailing,-2.31,-16862.1
FACT,2023-09-08,2023-09-25,10,518.2,536.78,2571,trailing,3.59,44256.18
IRCON,2023-09-11,2023-09-26,10,137.87,135.9,10,trailing,-1.43,-23.24
MAZDOCK,2023-09-12,2023-10-25,28,1110.21,905.23,499,stop,-18.46,-103591.0
JSL,2023-09-13,2023-09-25,7,502.56,437.57,1286,stop,-12.93,-85153.89
ENGINERSIN,2023-09-13,2023-10-25,27,140.84,117.93,3,stop,-16.27,-69.73
KALYANKJIL,2023-09-14,2023-10-12,18,225.75,275.07,4665,target,21.85,227055.54
ZENSARTECH,2023-09-15,2023-12-20,63,522.81,555.66,4,trailing,6.28,125.77
FINCABLES,2023-09-20,2023-10-05,10,1078.97,1062.03,1,trailing,-1.57,-19.73
CYIENT,2023-09-20,2023-10-18,19,1596.62,1601.17,857,trailing,0.28,336.34
RVNL,2023-09-21,2023-10-09,11,161.4,159.21,8764,trailing,-1.35,-22805.37
NCC,2023-09-22,2023-10-09,10,146.78,150.67,278,trailing,2.65,971.93
GLENMARK,2023-09-25,2023-10-10,10,800.09,782.41,1211,trailing,-2.21,-23896.56
JSL,2023-09-26,2023-10-11,10,438.85,459.24,1185,trailing,4.65,22779.89
FACT,2023-09-26,2023-10-17,14,539.22,747.34,2630,target,38.6,542947.6
IRCON,2023-09-27,2023-10-23,17,136.37,137.63,11,trailing,0.92,9.94
APARINDS,2023-09-29,2023-11-22,35,5441.84,5508.19,62,trailing,1.22,3231.47
FINCABLES,2023-10-06,2023-10-18,8,1068.65,907.59,3,stop,-15.07,-490.87
RVNL,2023-10-10,2023-10-25,10,160.6,149.24,8917,trailing,-7.08,-104950.7
NCC,2023-10-10,2023-10-25,10,152.49,139.27,14,trailing,-8.67,-190.44
BSE,2023-10-11,2023-10-26,10,479.08,594.27,1972,target,24.04,224406.38
JSL,2023-10-12,2023-11-22,27,461.13,500.02,1177,trailing,8.43,44307.54
KALYANKJIL,2023-10-13,2023-10-30,10,271.73,289.61,4711,trailing,6.58,80773.17
FACT,2023-10-18,2023-12-08,34,735.3,756.77,2124,trailing,2.92,41488.91
CYIENT,2023-10-19,2023-12-04,29,1602.77,2101.75,129,target,31.13,63746.76
SJVN,2023-10-19,2023-12-07,32,70.95,86.83,22015,target,22.38,345095.28
JINDALSAW,2023-10-25,2023-11-08,10,182.09,227.09,3530,target,24.72,157002.29
MAZDOCK,2023-10-26,2023-11-17,15,897.79,960.74,1649,trailing,7.01,99826.28
IRCON,2023-10-26,2023-11-17,15,130.11,161.42,2303,target,24.07,71249.17
RVNL,2023-10-27,2023-12-14,32,151.31,184.37,7725,target,21.85,252022.8
BSE,2023-10-31,2023-11-15,10,628.19,765.45,2166,target,21.85,293369.23
ENGINERSIN,2023-10-31,2023-12-04,22,123.69,150.46,1,target,21.64,26.41
JINDALSAW,2023-11-09,2023-11-24,10,228.83,216.98,3494,trailing,-5.18,-43416.09
BSE,2023-11-16,2023-12-11,16,760.78,777.32,2173,trailing,2.18,31612.26
KALYANKJIL,2023-11-16,2024-01-16,41,328.27,365.82,1,trailing,11.44,36.65
MAZDOCK,2023-11-20,2023-12-20,21,969.82,1006.35,1742,trailing,3.77,59160.93
IRCON,2023-11-20,2023-12-20,21,163.9,156.9,1597,trailing,-4.27,-11848.4
ITI,2023-11-23,2023-12-20,18,274.84,282.51,18,trailing,2.79,125.04
APARINDS,2023-11-23,2024-01-09,31,5523.94,5732.57,167,trailing,3.78,32397.17
OLECTRA,2023-11-24,2023-12-20,17,1233.83,1211.07,996,trailing,-1.84,-25836.69
JINDALSAW,2023-11-28,2023-12-12,10,218.23,214.65,3466,trailing,-1.64,-14355.88
JSL,2023-12-05,2023-12-20,11,521.07,516.98,519,trailing,-0.78,-2823.05
SJVN,2023-12-08,2023-12-22,10,87.34,85.68,20081,trailing,-1.9,-37918.42
COCHINSHIP,2023-12-08,2024-01-08,20,633.51,635.65,241,trailing,0.34,118.84
FACT,2023-12-11,2024-01-30,33,759.82,844.55,2110,trailing,11.15,174377.32
BSE,2023-12-12,2024-02-12,41,782.43,780.25,2153,trailing,-0.28,-9079.81
JINDALSAW,2023-12-13,2024-01-23,27,216.03,231.25,3436,trailing,7.05,50299.71
RVNL,2023-12-15,2024-01-15,20,181.11,220.68,7843,target,21.85,306261.44
IRCON,2023-12-21,2024-01-10,13,154.64,188.43,11189,target,21.85,373062.49
ITI,2023-12-21,2024-01-16,17,282.79,373.66,6175,target,32.13,555863.44
MAZDOCK,2023-12-26,2024-01-09,10,1047.6,1096.92,1638,trailing,4.71,76208.99
SJVN,2023-12-26,2024-01-23,19,86.1,104.91,1,target,21.85,18.56
ANGELONE,2024-01-09,2024-01-16,5,368.93,320.48,414,stop,-13.13,-20426.35
MAZDOCK,2024-01-10,2024-01-30,12,1102.59,1124.48,789,trailing,1.99,14986.72
APARINDS,2024-01-10,2024-02-05,16,5738.3,5980.59,327,trailing,4.22,74246.14
WELCORP,2024-01-10,2024-02-09,20,530.8,548.78,1,trailing,3.39,16.57
IRCON,2024-01-11,2024-01-29,10,188.05,235.2,9973,target,25.07,464744.0
NLCINDIA,2024-01-11,2024-02-05,15,223.96,272.89,2,target,21.85,96.57
COCHINSHIP,2024-01-11,2024-02-07,17,777.13,858.81,292,trailing,10.51,23227.93
PRESTIGE,2024-01-16,2024-01-23,4,1362.81,1133.49,1266,stop,-16.83,-294423.18
BSOFT,2024-01-16,2024-02-20,23,766.4,785.55,1,trailing,2.5,17.14
ITI,2024-01-17,2024-02-12,16,362.18,281.11,5469,stop,-22.38,-447954.32
KALYANKJIL,2024-01-17,2024-02-19,21,363.6,372.04,1248,trailing,2.32,9335.38
JINDALSAW,2024-01-24,2024-02-12,12,232.56,241.14,8434,trailing,3.69,67205.84
ANGELONE,2024-01-24,2024-02-12,12,289.64,309.56,906,trailing,6.88,17343.37
IRCON,2024-01-30,2024-02-12,9,236.88,187.09,8554,stop,-21.02,-430621.49
SJVN,2024-01-30,2024-02-12,9,127.64,107.41,2454,stop,-15.85,-50404.3
FACT,2024-01-31,2024-02-29,21,850.24,714.6,2403,stop,-15.95,-330843.15
PRESTIGE,2024-01-31,2024-04-09,46,1226.92,1254.97,504,trailing,2.29,12509.68
NLCINDIA,2024-02-06,2024-02-12,4,271.53,205.61,7189,stop,-24.28,-478364.05
NBCC,2024-02-08,2024-02-13,3,104.33,81.51,3,stop,-21.87,-69.17
COCHINSHIP,2024-02-08,2024-03-13,23,864.24,721.04,289,stop,-16.57,-41981.29
WELCORP,2024-02-12,2024-04-15,41,552.33,550.26,1,trailing,-0.38,-3.51
IRCON,2024-02-13,2024-02-27,10,189.69,231.13,8417,target,21.85,344237.41
NLCINDIA,2024-02-13,2024-02-27,10,207.06,227.05,4320,trailing,9.65,83885.51
ITI,2024-02-13,2024-02-28,11,285.14,301.5,5187,trailing,5.74,80886.26
SJVN,2024-02-13,2024-02-28,11,102.55,113.63,12426,trailing,10.81,134231.14
ANGELONE,2024-02-13,2024-03-12,19,309.87,244.05,5847,stop,-21.24,-389073.37
BSE,2024-02-13,2024-03-13,20,791.86,664.46,2266,stop,-16.09,-292966.73
JINDALSAW,2024-02-14,2024-02-28,10,237.85,238.1,1,trailing,0.1,-0.37
KALYANKJIL,2024-02-20,2024-03-12,14,373.06,379.35,1241,trailing,1.69,6591.2
NBCC,2024-02-20,2024-03-13,15,93.83,72.5,1,stop,-22.73,-21.55
BHEL,2024-02-21,2024-03-11,12,231.43,253.68,3,trailing,9.61,64.83
ADANIPOWER,2024-02-21,2024-04-08,30,111.06,122.15,1,trailing,9.99,10.79
IRCON,2024-02-28,2024-03-13,9,226.25,179.77,8156,stop,-20.54,-383386.34
NLCINDIA,2024-02-28,2024-05-03,41,227.85,230.92,4711,trailing,1.34,11615.74
ITI,2024-02-29,2024-03-13,8,302.65,233.63,5459,stop,-22.8,-380575.79
SJVN,2024-02-29,2024-03-19,12,114.85,114.3,11460,trailing,-0.48,-9701.78
FACT,2024-03-01,2024-03-13,7,722.28,591.27,2371,stop,-18.14,-314675.98
BHEL,2024-03-12,2024-05-03,33,254.38,309.96,3,target,21.85,164.54
TATAINVEST,2024-03-13,2024-03-19,4,825.95,672.07,409,stop,-18.63,-63731.3
KALYANKJIL,2024-03-13,2024-04-16,21,379.73,410.92,4094,trailing,8.21,123489.06
BSE,2024-03-14,2024-04-01,10,665.23,895.08,2385,target,34.55,543355.4
COCHINSHIP,2024-03-14,2024-04-01,10,730.8,955.37,2204,target,30.73,490119.75
NBCC,2024-03-14,2024-04-02,11,69.55,84.75,20425,target,21.85,306282.29
ITI,2024-03-14,2024-04-12,18,233.67,262.67,5243,trailing,12.41,148673.52
TATAINVEST,2024-03-20,2024-04-08,11,639.11,696.4,489,trailing,8.96,27163.61
SJVN,2024-03-20,2024-04-15,15,115.53,119.75,10974,trailing,3.66,42990.51
IRCON,2024-03-20,2024-04-15,15,209.88,212.29,2,trailing,1.15,3.72
COCHINSHIP,2024-04-02,2024-04-18,10,957.21,1063.45,1972,trailing,11.1,204329.15
BSE,2024-04-02,2024-04-19,11,898.83,914.45,2096,trailing,1.74,27791.31
HINDCOPPER,2024-04-02,2024-04-22,12,306.19,375.23,1,target,22.55,68.15
SOBHA,2024-04-02,2024-05-03,20,1529.28,1863.41,299,target,21.85,98586.75
NBCC,2024-04-03,2024-04-19,10,83.99,81.34,20559,trailing,-3.14,-58701.33
TATAINVEST,2024-04-09,2024-07-12,63,710.89,645.59,478,time,-9.19,-32056.28
RVNL,2024-04-10,2024-05-06,15,259.14,272.8,2434,trailing,5.27,31571.52
ITI,2024-04-15,2024-05-06,13,258.13,292.2,5321,trailing,13.2,177505.36
SJVN,2024-04-16,2024-05-07,13,119.34,122.07,10993,trailing,2.28,26506.64
IRB,2024-04-16,2024-05-07,13,31.87,32.55,1,trailing,2.14,0.6
IRCON,2024-04-18,2024-05-07,12,216.48,226.56,7750,trailing,4.65,73600.5
COCHINSHIP,2024-04-19,2024-05-06,10,1064.12,1296.62,1747,target,21.85,400816.92
KALYANKJIL,2024-04-19,2024-05-06,10,400.43,397.79,581,trailing,-0.66,-2135.3
NBCC,2024-04-22,2024-05-07,10,82.48,84.29,23129,trailing,2.2,37044.6
BSE,2024-04-22,2024-05-07,10,924.5,927.3,1808,trailing,0.3,695.06
HINDCOPPER,2024-04-23,2024-05-23,20,378.09,370.43,3,trailing,-2.02,-25.88
SOBHA,2024-05-06,2024-05-28,15,1854.17,1898.28,885,trailing,2.38,34718.94
BHEL,2024-05-06,2024-06-04,20,307.4,245.7,2,stop,-20.07,-124.83
COCHINSHIP,2024-05-07,2024-05-22,10,1277.85,1611.48,1565,target,26.11,516266.21
NLCINDIA,2024-05-07,2024-05-24,12,222.09,225.55,1,trailing,1.56,2.87
OIL,2024-05-07,2024-05-29,15,400.47,402.02,1782,trailing,0.39,913.58
KALYANKJIL,2024-05-07,2024-06-28,36,399.14,498.32,4984,target,24.85,488526.53
IRCON,2024-05-08,2024-05-23,10,226.25,275.68,3017,target,21.85,147170.8
NBCC,2024-05-08,2024-05-28,13,84.28,90.98,23675,trailing,7.95,153227.31
SJVN,2024-05-08,2024-05-28,13,122.43,134.02,16470,trailing,9.47,185436.88
IRB,2024-05-08,2024-05-30,15,33.05,32.18,4,trailing,-2.64,-3.82
BSE,2024-05-08,2024-07-10,43,917.5,748.68,2193,stop,-18.4,-374962.75
EIHOTEL,2024-05-23,2024-06-04,8,481.21,404.83,14,stop,-15.87,-1085.45
COCHINSHIP,2024-05-23,2024-06-06,10,1639.47,1828.25,1335,trailing,11.51,246007.81
OFSS,2024-05-23,2024-06-13,15,7104.11,8954.01,45,target,26.04,82306.0
HINDCOPPER,2024-05-24,2024-06-04,7,371.59,295.59,2236,stop,-20.45,-171879.72
IRCON,2024-05-27,2024-06-10,10,266.18,244.27,1,trailing,-8.23,-22.58
SOBHA,2024-05-29,2024-06-19,14,1900.18,2010.42,1161,trailing,5.8,122088.27
NBCC,2024-05-29,2024-06-26,19,94.48,103.64,23407,trailing,9.69,208247.4
SJVN,2024-05-29,2024-07-18,34,134.49,141.19,11955,trailing,4.98,75833.31
OIL,2024-05-30,2024-07-11,29,404.45,521.54,1767,target,28.95,204773.16
IRB,2024-05-31,2024-06-14,10,32.61,33.16,4,trailing,1.69,1.86
BHEL,2024-06-05,2024-07-03,19,254.38,310.23,2615,target,21.96,144134.74
COCHINSHIP,2024-06-07,2024-06-24,10,1846.87,2114.52,1190,trailing,14.49,312381.46
HINDCOPPER,2024-06-07,2024-09-09,63,334.63,305.84,707,time,-8.6,-20946.65
IRCON,2024-06-11,2024-07-05,17,248.74,303.09,1,target,21.85,53.63
PRESTIGE,2024-06-14,2024-07-01,10,1907.88,1835.6,210,trailing,-3.79,-16199.3
RVNL,2024-06-14,2024-07-05,14,386.69,484.84,3,target,25.38,291.05
IRB,2024-06-18,2024-07-19,22,33.47,33.03,12,trailing,-1.31,-6.3
SOBHA,2024-06-20,2024-09-09,55,2032.82,1659.44,1145,stop,-18.37,-433013.61
COCHINSHIP,2024-06-25,2024-07-09,10,2126.37,2752.98,1080,target,29.47,669891.31
HAL,2024-06-25,2024-07-16,15,5262.75,5212.89,40,trailing,-0.95,-2539.27
NBCC,2024-06-27,2024-07-11,10,104.0,127.1,22427,target,22.22,511472.21
TORNTPOWER,2024-07-01,2024-07-31,21,1449.25,1813.47,1613,target,25.13,580643.55
PRESTIGE,2024-07-02,2024-10-01,63,1849.02,1814.65,332,time,-1.86,-12992.09
BHEL,2024-07-04,2024-07-19,10,313.04,293.09,2586,trailing,-6.37,-53616.03
RVNL,2024-07-08,2024-07-23,10,502.07,611.77,3,target,21.85,324.75
TRENT,2024-07-10,2024-08-02,16,5601.29,5524.12,79,trailing,-1.38,-7238.65
COCHINSHIP,2024-07-10,2024-08-06,18,2774.99,2259.86,908,stop,-18.56,-473687.73
BSE,2024-07-11,2024-08-05,16,755.33,792.97,2173,trailing,4.98,77413.66
OIL,2024-07-12,2024-07-29,10,541.96,549.36,2245,trailing,1.37,13448.44
NBCC,2024-07-12,2024-10-14,63,127.49,111.71,19966,time,-12.38,-321294.71
TATAINVEST,2024-07-15,2024-09-09,38,656.42,691.78,469,trailing,5.39,15760.04
HAL,2024-07-18,2024-08-06,13,5213.8,4415.61,39,stop,-15.31,-31617.54
AEGISLOG,2024-07-19,2024-10-07,54,875.05,671.68,1929,stop,-23.24,-396184.83
BHEL,2024-07-22,2024-08-05,10,293.38,290.65,2579,trailing,-0.93,-9011.32
RVNL,2024-07-24,2024-10-07,51,584.25,447.72,3,stop,-23.37,-413.63
OIL,2024-07-30,2024-08-14,11,551.76,672.32,2229,target,21.85,265169.27
HINDZINC,2024-08-01,2024-08-16,10,609.21,481.69,4140,stop,-20.93,-533816.81
ARE&M,2024-08-01,2024-09-19,34,1626.47,1351.89,243,stop,-16.88,-67664.2
TRENT,2024-08-05,2024-08-20,10,5351.68,6776.57,81,target,26.63,114139.27
BHEL,2024-08-06,2024-08-29,16,291.29,290.24,8024,trailing,-0.36,-14443.92
OFSS,2024-08-06,2024-09-06,22,9414.74,10057.08,13,trailing,6.82,8021.44
COCHINSHIP,2024-08-07,2024-09-09,22,2279.5,1796.23,977,stop,-21.2,-477328.45
OIL,2024-08-16,2024-09-04,13,630.02,647.98,2372,trailing,2.85,38642.42
HAL,2024-08-19,2024-11-13,61,4709.55,3988.94,422,stop,-15.3,-308870.27
MAZDOCK,2024-08-21,2024-09-06,12,2077.95,2164.13,3,trailing,4.15,241.99
TRENT,2024-08-21,2024-10-03,30,6789.44,7468.8,80,trailing,10.01,52865.88
DIXON,2024-08-30,2024-10-03,23,13306.97,13607.08,174,trailing,2.26,46131.23
OIL,2024-09-05,2024-09-19,10,654.99,542.74,2352,stop,-17.14,-267678.25
MAZDOCK,2024-09-09,2024-10-22,30,2210.4,2051.03,62,trailing,-7.21,-10224.43
OFSS,2024-09-10,2024-09-24,10,10486.8,10782.27,200,trailing,2.82,53562.83
GODFRYPHLP,2024-09-10,2024-09-24,10,2255.49,2393.62,3,trailing,6.12,396.27
SUZLON,2024-09-10,2024-09-27,13,75.87,81.05,6,trailing,6.83,29.87
SOBHA,2024-09-10,2024-09-30,14,1682.26,1932.32,1,trailing,14.86,245.36
COCHINSHIP,2024-09-10,2024-10-23,30,1807.41,1383.63,1150,stop,-23.45,-492122.87
OIL,2024-09-20,2024-12-13,57,551.41,434.23,2903,stop,-21.25,-343892.22
GODFRYPHLP,2024-09-25,2024-11-19,37,2390.18,1960.6,902,stop,-17.97,-392583.0
ARE&M,2024-09-25,2024-12-23,60,1351.02,1153.62,1,stop,-14.61,-200.65
SUZLON,2024-09-30,2024-10-22,15,80.84,68.53,16,stop,-15.23,-200.14
INDUSTOWER,2024-10-01,2024-10-25,17,389.24,334.53,5,stop,-14.06,-278.26
OFSS,2024-10-03,2024-10-21,12,10468.24,10380.37,57,trailing,-0.84,-6553.88
KALYANKJIL,2024-10-03,2024-12-19,53,723.25,739.91,5,trailing,2.3,73.83
TRENT,2024-10-04,2024-10-18,10,7429.45,7748.24,291,trailing,4.29,87026.24
DIXON,2024-10-04,2024-10-25,15,13625.3,13924.04,58,trailing,2.19,15249.51
RVNL,2024-10-08,2024-10-22,10,439.69,438.65,2955,trailing,-0.24,-6430.12
NBCC,2024-10-15,2024-10-24,7,110.13,91.04,20201,stop,-17.34,-390974.97
TRENT,2024-10-21,2024-11-05,11,7807.86,6950.58,275,stop,-10.98,-241028.52
JUBLPHARMA,2024-10-21,2024-11-12,16,1168.75,1182.63,87,trailing,1.19,941.45
WOCKPHARMA,2024-10-22,2024-11-05,10,1073.42,1305.73,549,target,21.64,125839.23
RVNL,2024-10-23,2024-11-08,12,436.51,444.0,3256,trailing,1.72,20670.93
COCHINSHIP,2024-10-24,2024-11-08,11,1379.43,1430.35,1150,trailing,3.69,54366.32
BASF,2024-10-25,2024-11-11,11,7388.32,7817.53,248,trailing,5.81,101540.87
SUZLON,2024-10-25,2024-11-13,13,69.91,54.0,43,stop,-22.76,-691.14
OFSS,2024-10-28,2024-11-18,14,10087.01,10450.59,80,trailing,3.6,26951.21
WOCKPHARMA,2024-11-06,2024-12-18,28,1278.54,1445.13,1674,trailing,13.03,272941.2
TRENT,2024-11-06,2025-01-06,40,7013.09,6980.5,68,trailing,-0.46,-3453.42
COCHINSHIP,2024-11-11,2024-12-03,14,1392.38,1696.6,10,target,21.85,3002.06
DIXON,2024-11-11,2024-12-17,24,15621.96,19035.21,65,target,21.85,218932.63
RVNL,2024-11-11,2024-12-19,26,441.52,444.5,4660,trailing,0.67,8511.57
BASF,2024-11-12,2024-11-18,3,7866.18,6003.0,241,stop,-23.69,-453372.55
KAYNES,2024-11-12,2024-12-16,22,5657.83,7116.19,6,target,25.78,8650.54
JUBLPHARMA,2024-11-13,2024-12-09,16,1160.76,1157.54,92,trailing,-0.28,-573.3
GLENMARK,2024-11-14,2025-01-10,38,1541.99,1537.16,1090,trailing,-0.31,-9629.63
POLICYBZR,2024-11-19,2024-12-06,12,1751.88,2141.23,3,target,22.22,1152.88
OFSS,2024-11-19,2024-12-20,22,10463.6,11354.8,65,trailing,8.52,56084.4
BASF,2024-11-19,2025-01-24,46,6120.98,4614.5,260,stop,-24.61,-395313.45
GODFRYPHLP,2024-11-21,2025-01-09,34,1981.86,1552.89,889,stop,-21.64,-385440.47
ABREL,2024-12-04,2025-01-03,21,2857.97,2381.42,6,stop,-16.67,-2900.13
DEEPAKFERT,2024-12-09,2024-12-19,8,1425.51,1179.06,6,stop,-17.29,-1499.0
JUBLPHARMA,2024-12-10,2025-01-13,23,1163.8,918.44,91,stop,-21.08,-22574.39
BSE,2024-12-16,2025-01-27,29,1880.01,1807.11,669,trailing,-3.88,-51978.67
KAYNES,2024-12-17,2025-01-06,13,7210.5,7162.42,5,trailing,-0.67,-333.86
DIXON,2024-12-18,2025-01-08,14,19040.05,16889.88,65,stop,-11.29,-142796.85
WOCKPHARMA,2024-12-19,2025-01-09,14,1406.05,1442.33,1399,trailing,2.58,45569.6
KALYANKJIL,2024-12-20,2025-01-06,10,742.7,742.01,771,trailing,-0.09,-2022.06
DEEPAKFERT,2024-12-20,2025-01-30,28,1188.49,1112.37,1643,trailing,-6.4,-129968.99
MCX,2024-12-23,2025-01-13,14,1275.78,1095.48,577,stop,-14.13,-105812.65
KFINTECH,2024-12-24,2025-01-08,10,1410.66,1435.12,1,trailing,1.73,20.75
PPLPHARMA,2025-01-06,2025-02-11,27,254.96,204.05,56,stop,-19.97,-2884.75
KALYANKJIL,2025-01-07,2025-01-10,3,775.17,624.61,4,stop,-19.42,-609.52
KAYNES,2025-01-07,2025-01-21,10,7173.59,5974.86,150,stop,-16.71,-182372.52
KFINTECH,2025-01-09,2025-01-14,3,1445.95,1163.82,10,stop,-19.51,-2855.17
DIXON,2025-01-09,2025-01-22,9,16902.03,14700.6,64,stop,-13.02,-143520.77
GODFRYPHLP,2025-01-10,2025-02-04,18,1570.79,1554.09,990,trailing,-1.06,-20553.83
WOCKPHARMA,2025-01-10,2025-02-10,22,1435.72,1518.64,1278,trailing,5.78,101067.0
KALYANKJIL,2025-01-13,2025-01-24,9,598.55,457.18,2768,stop,-23.62,-395099.28
FSL,2025-01-13,2025-01-27,10,362.71,340.34,3,trailing,-6.17,-69.86
POLICYBZR,2025-01-13,2025-03-04,36,1785.69,1413.14,9,stop,-20.86,-3390.37
JUBLPHARMA,2025-01-14,2025-01-28,10,922.56,876.27,773,trailing,-5.02,-37595.82
KFINTECH,2025-01-15,2025-01-29,10,1164.99,1079.28,10,trailing,-7.36,-886.23
KAYNES,2025-01-22,2025-02-04,10,5972.28,4456.82,149,stop,-25.37,-227824.28
PAYTM,2025-01-22,2025-03-07,32,850.42,684.51,5,stop,-19.51,-839.56
MAZDOCK,2025-01-23,2025-02-05,10,2260.35,2186.31,4,trailing,-3.28,-319.3
DIXON,2025-01-23,2025-02-06,11,14730.81,14644.0,63,trailing,-0.59,-7874.56
MCX,2025-01-27,2025-02-10,11,1136.19,1152.1,705,trailing,1.4,9119.84
CDSL,2025-01-27,2025-02-27,23,1389.37,1143.85,1194,stop,-17.67,-297088.9
BSE,2025-01-28,2025-02-11,11,1808.92,1722.75,667,trailing,-4.76,-60535.2
FSL,2025-01-28,2025-02-28,23,342.13,338.44,3,trailing,-1.08,-13.73
JUBLPHARMA,2025-01-29,2025-02-11,10,883.06,988.88,765,trailing,11.98,79097.73
KFINTECH,2025-01-30,2025-02-12,10,1090.25,990.77,9,trailing,-9.12,-919.68
DEEPAKFERT,2025-01-31,2025-05-06,61,1130.47,1237.42,1380,trailing,9.46,143331.68
AMBER,2025-02-05,2025-02-18,9,6983.49,5511.49,187,stop,-21.08,-278300.99
KAYNES,2025-02-05,2025-03-27,34,4502.25,4801.25,256,trailing,6.64,73447.3
MAZDOCK,2025-02-06,2025-03-20,28,2201.9,2683.0,5,target,21.85,2373.72
DIXON,2025-02-07,2025-05-08,57,14725.26,15611.24,62,trailing,6.02,52485.64
WOCKPHARMA,2025-02-11,2025-02-27,11,1520.26,1167.87,1067,stop,-23.18,-379733.12
MCX,2025-02-11,2025-03-03,13,1152.38,938.97,981,stop,-18.52,-212016.9
BSE,2025-02-12,2025-02-27,10,1726.75,1714.57,925,trailing,-0.71,-15411.78
PPLPHARMA,2025-02-12,2025-02-27,10,203.97,204.39,1545,trailing,0.2,-178.38
KFINTECH,2025-02-13,2025-03-26,27,1018.64,1036.19,8,trailing,1.72,119.02
VIJAYA,2025-02-17,2025-03-04,10,740.14,992.26,1,target,34.06,249.87
