ticker,entry_date,exit_date,entry,exit,qty,days_held,reason,return_pct,pnl,decision_date,nms,nms_rank_pct,n_rankable,mr12,mr6,close,turnover_63d,nms_rank_in_band
COROMANDEL,2022-07-01,2022-11-01,931.8716,932.9843,9,82,rebalance_trim,0.1194,10.0136,2022-06-30,1.9614062752147314,0.8666666666666667,150,0.16868516164064756,0.9765599640748505,921.5071411132812,421679589.6929321,20.999999999999996
CUB,2022-10-03,2022-11-01,126.9244,136.1686,56,19,rebalance_trim,7.2832,517.6737,2022-09-30,2.1793810981725557,0.9066666666666666,150,0.6063605966860969,1.286053185772042,127.20772552490234,430300789.92214966,15.000000000000007
CUMMINSIND,2022-05-02,2022-11-01,984.0374,1284.0915,18,125,rebalance_trim,30.4921,5400.9737,2022-04-29,1.9790957579768826,0.9,150,1.0426714294008521,1.0103077645007985,974.9223022460938,615557773.7353516,15.999999999999996
DEEPAKFERT,2022-09-01,2022-11-01,881.6872,934.3777,11,41,rebalance_trim,5.9761,579.5949,2022-08-30,1.9875488883671155,0.8133333333333334,150,1.3066230402709003,0.6541271203691292,887.045166015625,256421331.15545654,28.999999999999996
ELGIEQUIP,2022-10-03,2022-11-01,417.298,481.4466,22,19,rebalance_trim,15.3724,1411.2698,2022-09-30,3.1762948643054183,0.9933333333333333,150,2.3443464425575598,1.3072649756991708,417.9826354980469,236368996.94940186,2.000000000000006
ESCORTS,2022-10-03,2022-11-01,2074.5112,2001.242,8,19,rebalance_trim,-3.5319,-586.154,2022-09-30,1.9422168337950105,0.8533333333333334,150,1.1370664914957695,0.6654376391171939,2082.968017578125,712602805.3203125,22.999999999999993
FLUOROCHEM,2022-09-01,2022-11-01,3435.4385,3779.965,2,41,rebalance_trim,10.0286,689.0531,2022-08-30,2.286628640934214,0.9,150,1.965492475435833,0.587054978368973,3333.915771484375,335769298.78466797,15.999999999999996
INDIANB,2022-09-01,2022-11-01,175.803,230.0878,73,41,rebalance_trim,30.8782,3962.7883,2022-08-30,2.065245560479229,0.8466666666666667,150,1.159618075067905,0.8229585535679771,175.88784790039062,185607472.86730957,24.0
JKPAPER,2022-05-02,2022-11-01,332.6338,393.5498,49,125,rebalance_trim,18.3132,2984.8863,2022-04-29,2.110418585562035,0.92,150,2.658670215343565,0.7357971036612901,334.69842529296875,303605886.362854,12.999999999999995
KARURVYSYA,2022-10-03,2022-11-01,65.4321,83.7617,287,19,rebalance_trim,28.0131,5260.5877,2022-09-30,2.612105429558925,0.96,150,1.2485192595299728,1.3684363424902115,65.47521209716797,367346922.67404556,7.000000000000005
KEI,2022-07-01,2022-11-01,1188.8868,1599.3051,8,82,rebalance_trim,34.5212,3283.3463,2022-06-30,2.0995048900344977,0.88,150,1.722988921162274,0.24994628510952563,1146.7750244140625,202152666.89868164,19.0
KRBL,2022-10-03,2022-11-01,359.3791,389.0395,47,19,rebalance_trim,8.2532,1394.0368,2022-09-30,2.0218543312067254,0.8666666666666667,150,0.25634596435384743,1.3318518851032726,358.7331848144531,281825300.99694824,20.999999999999996
M&MFIN,2022-07-01,2022-11-01,166.3249,190.2509,495,82,rebalance_exit,14.3851,11843.3789,2022-06-30,1.7581041408711853,0.8133333333333334,150,0.38622705632407783,0.6261419741011002,161.85946655273438,590134880.0206299,28.999999999999996
MRF,2022-10-03,2022-11-01,81854.7855,90203.4816,1,19,rebalance_exit,10.1994,8348.6961,2022-09-30,1.8232546388443605,0.8466666666666667,150,0.15905882167191385,1.1653219403269506,81264.3359375,941716029.515625,24.0
MRPL,2022-08-01,2022-11-01,67.2236,51.4053,1756,61,rebalance_exit,-23.5308,-27776.8456,2022-07-29,3.8150440089523396,1.0,150,1.4892970881413756,1.6928195701021937,70.1951904296875,804176276.6328278,1.0
NHPC,2022-07-01,2022-11-01,28.1607,38.2026,218,82,rebalance_trim,35.6594,2189.1416,2022-06-30,1.9073392456892122,0.8533333333333334,150,1.01453287059362,0.43677579085821966,27.232009887695312,264868717.49301147,22.999999999999993
PAGEIND,2022-02-01,2022-11-01,44440.4797,47528.9884,1,185,rebalance_trim,6.9498,3088.5087,2022-01-31,1.3027225325817167,0.82,150,1.1188356564643993,0.8052426430662419,40182.0390625,758177874.8320312,28.000000000000007
PHOENIXLTD,2022-07-01,2022-11-01,607.7603,708.4114,20,82,rebalance_trim,16.561,2013.022,2022-06-30,1.825242884990225,0.8266666666666667,150,1.0861385089705025,0.3044764022861593,587.4218139648438,218897571.5888672,27.0
PIDILITIND,2022-10-03,2022-11-01,1320.4358,1275.4628,77,19,rebalance_exit,-3.4059,-3462.9173,2022-09-30,1.6216949016068956,0.8066666666666666,150,0.6649425304212774,0.6021160783539304,1323.6668701171875,880656654.5761719,30.000000000000004
SCHAEFFLER,2022-09-01,2022-11-01,2949.1873,2661.9561,5,41,rebalance_trim,-9.7393,-1436.1557,2022-08-30,3.4652198605746127,0.9866666666666667,150,2.5222959384998673,1.51673039729532,2943.58544921875,258767158.25830078,2.9999999999999964
TEJASNET,2022-10-03,2022-11-01,682.352,686.1921,15,19,rebalance_trim,0.5628,57.6009,2022-09-30,2.2597978795171345,0.9133333333333333,150,0.8523049284817522,1.2188195909515327,671.5361938476562,299025670.9512329,14.0
TIINDIA,2022-08-01,2022-11-01,2184.1898,2718.4893,4,61,rebalance_trim,24.4621,2137.1982,2022-07-29,2.382591297844664,0.9133333333333333,150,1.6405296252263986,0.22839442516936317,2073.16162109375,254683792.72155762,14.0
TRENT,2022-05-02,2022-11-01,1253.3543,1536.797,12,125,rebalance_trim,22.6147,3401.3127,2022-04-29,1.9077947902917516,0.8866666666666667,150,1.9416854346426151,0.6891195387024289,1223.254150390625,678093713.1361084,17.999999999999993
TTML,2022-05-02,2022-11-01,115.6201,101.6433,99,125,rebalance_trim,-12.0885,-1383.702,2022-04-29,6.803271769016757,1.0,150,15.903972576496916,2.7063897855504964,139.6999969482422,382216774.73168945,1.0
WELCORP,2022-07-01,2022-11-01,217.2663,212.768,49,82,rebalance_trim,-2.0704,-220.4131,2022-06-30,2.0096342100926483,0.8733333333333333,150,1.1093167122661984,0.4973402125172256,210.96029663085938,331517444.927948,20.000000000000007
RENUKA,2022-08-01,2022-11-02,51.0303,58.794,199,62,rebalance_trim,15.2139,1544.9802,2022-07-29,2.1157175977151956,0.88,150,0.3979373284912906,0.6364773068994198,49.45000076293945,758647735.1282425,19.0
MAZDOCK,2022-11-01,2022-11-03,307.3224,350.5606,33,2,rebalance_trim,14.0693,1426.86,2022-10-31,2.6174383078090244,0.9466666666666667,150,1.4466422922953992,0.8242523331441381,306.2646789550781,928303846.1391602,9.000000000000002
FINEORG,2022-08-01,2022-11-04,5813.3029,6191.8509,2,64,rebalance_trim,6.5118,757.096,2022-07-29,2.7395694042662,0.96,150,1.4720425042469738,0.663426006123603,5347.95947265625,249605281.25976562,7.000000000000005
COCHINSHIP,2022-11-01,2022-11-07,256.6719,288.4584,34,4,rebalance_trim,12.3841,1080.7421,2022-10-31,2.2948312716737,0.8733333333333333,150,0.8617819908240624,0.8462737483238988,255.5698699951172,325975638.57629395,20.000000000000007
MAZDOCK,2022-11-01,2022-11-09,307.3224,389.1381,21,5,rebalance_trim,26.6221,1718.1293,2022-10-31,2.6174383078090244,0.9466666666666667,150,1.4466422922953992,0.8242523331441381,306.2646789550781,928303846.1391602,9.000000000000002
PHOENIXLTD,2022-07-01,2022-11-09,607.7603,804.4894,13,87,rebalance_trim,32.3695,2557.4781,2022-06-30,1.825242884990225,0.8266666666666667,150,1.0861385089705025,0.3044764022861593,587.4218139648438,218897571.5888672,27.0
SCHAEFFLER,2022-09-01,2022-11-09,2949.1873,2938.5487,3,46,rebalance_trim,-0.3607,-31.9158,2022-08-30,3.4652198605746127,0.9866666666666667,150,2.5222959384998673,1.51673039729532,2943.58544921875,258767158.25830078,2.9999999999999964
COCHINSHIP,2022-11-01,2022-11-15,256.6719,315.9566,28,9,rebalance_trim,23.0975,1659.9721,2022-10-31,2.2948312716737,0.8733333333333333,150,0.8617819908240624,0.8462737483238988,255.5698699951172,325975638.57629395,20.000000000000007
MAZDOCK,2022-11-01,2022-11-18,307.3224,417.4828,18,12,rebalance_trim,35.8452,1982.8865,2022-10-31,2.6174383078090244,0.9466666666666667,150,1.4466422922953992,0.8242523331441381,306.2646789550781,928303846.1391602,9.000000000000002
MAZDOCK,2022-11-01,2022-11-23,313.9079,422.6597,25,15,rebalance_trim,34.6445,2718.7932,2022-10-31,2.6174383078090244,0.9466666666666667,150,1.4466422922953992,0.8242523331441381,306.2646789550781,928303846.1391602,9.000000000000002
ESCORTS,2022-10-03,2022-11-28,2074.5112,2232.3915,4,37,rebalance_trim,7.6105,631.5213,2022-09-30,1.9422168337950105,0.8533333333333334,150,1.1370664914957695,0.6654376391171939,2082.968017578125,712602805.3203125,22.999999999999993
WELCORP,2022-07-01,2022-11-29,217.2663,238.5596,37,101,rebalance_trim,9.8006,787.853,2022-06-30,2.0096342100926483,0.8733333333333333,150,1.1093167122661984,0.4973402125172256,210.96029663085938,331517444.927948,20.000000000000007
ABB,2022-11-01,2022-12-01,3017.367,2945.3653,27,21,rebalance_exit,-2.3862,-1944.0454,2022-10-31,3.191644322988356,0.9733333333333334,150,1.7622938331954028,1.2144216384717479,2989.690673828125,990532749.1782227,4.999999999999993
COROMANDEL,2022-07-01,2022-12-01,931.8716,905.7355,89,103,rebalance_exit,-2.8047,-2326.1151,2022-06-30,1.9614062752147314,0.8666666666666667,150,0.16868516164064756,0.9765599640748505,921.5071411132812,421679589.6929321,20.999999999999996
DEVYANI,2022-11-01,2022-12-01,193.5657,188.8596,474,21,rebalance_exit,-2.4313,-2230.7336,2022-10-31,2.0116799938608017,0.8333333333333334,150,1.377482463601689,0.25646475919967476,193.5500030517578,624715747.5,25.999999999999993
MAZDOCK,2022-11-01,2022-12-01,313.9079,444.8129,196,21,rebalance_exit,41.7017,25657.3648,2022-10-31,2.6174383078090244,0.9466666666666667,150,1.4466422922953992,0.8242523331441381,306.2646789550781,928303846.1391602,9.000000000000002
TIINDIA,2022-08-01,2022-12-01,2184.1898,2762.0249,30,82,rebalance_exit,26.4554,17335.0552,2022-07-29,2.382591297844664,0.9133333333333333,150,1.6405296252263986,0.22839442516936317,2073.16162109375,254683792.72155762,14.0
TTML,2022-05-02,2022-12-01,115.6201,101.6931,817,146,rebalance_exit,-12.0455,-11378.326,2022-04-29,6.803271769016757,1.0,150,15.903972576496916,2.7063897855504964,139.6999969482422,382216774.73168945,1.0
WELCORP,2022-07-01,2022-12-01,217.2663,240.6248,353,103,rebalance_exit,10.7511,8245.5744,2022-06-30,2.0096342100926483,0.8733333333333333,150,1.1093167122661984,0.4973402125172256,210.96029663085938,331517444.927948,20.000000000000007
RAYMOND,2022-12-01,2022-12-05,1359.6474,1566.1637,9,2,rebalance_trim,15.189,1858.647,2022-11-30,1.9255110515250269,0.8466666666666667,150,1.5714014267350913,0.4114490057085573,1356.30859375,362442803.607666,24.0
KALYANKJIL,2022-11-01,2022-12-06,101.4669,114.0652,93,24,rebalance_trim,12.4162,1171.6404,2022-10-31,2.889122646352628,0.96,150,0.7757670245385915,1.494394270223616,101.6732406616211,355611208.13243866,7.000000000000005
SIEMENS,2022-11-01,2022-12-13,1692.1756,1755.3834,5,29,rebalance_trim,3.7353,316.039,2022-10-31,2.115014801724592,0.8466666666666667,150,0.900799265683379,0.6424797019900006,1694.572509765625,871580807.3144531,24.0
UNIONBANK,2022-12-01,2022-12-14,74.9798,85.9033,145,9,rebalance_trim,14.5685,1583.9024,2022-11-30,2.085542354368345,0.8733333333333333,150,0.5992351876138667,1.2397798846648176,74.43480682373047,657974164.5207672,20.000000000000007
KARURVYSYA,2022-10-03,2022-12-16,67.4515,89.3351,95,51,rebalance_trim,32.4435,2078.9441,2022-09-30,2.612105429558925,0.96,150,1.2485192595299728,1.3684363424902115,65.47521209716797,367346922.67404556,7.000000000000005
KALYANKJIL,2022-11-01,2022-12-19,101.4669,125.9965,86,33,rebalance_trim,24.1749,2109.5433,2022-10-31,2.889122646352628,0.96,150,0.7757670245385915,1.494394270223616,101.6732406616211,355611208.13243866,7.000000000000005
RAYMOND,2022-12-01,2022-12-19,1366.0836,1572.1188,7,12,rebalance_trim,15.0822,1442.2462,2022-11-30,1.9255110515250269,0.8466666666666667,150,1.5714014267350913,0.4114490057085573,1356.30859375,362442803.607666,24.0
SCHAEFFLER,2022-09-01,2022-12-26,2883.0703,2594.7451,3,79,rebalance_trim,-10.0006,-864.9758,2022-08-30,3.4652198605746127,0.9866666666666667,150,2.5222959384998673,1.51673039729532,2943.58544921875,258767158.25830078,2.9999999999999964
INDIANB,2022-09-01,2022-12-27,175.803,263.9219,29,80,rebalance_trim,50.1237,2555.4494,2022-08-30,2.065245560479229,0.8466666666666667,150,1.159618075067905,0.8229585535679771,175.88784790039062,185607472.86730957,24.0
UNIONBANK,2022-12-01,2022-12-27,73.8993,75.7569,181,18,rebalance_trim,2.5136,336.2172,2022-11-30,2.085542354368345,0.8733333333333333,150,0.5992351876138667,1.2397798846648176,74.43480682373047,657974164.5207672,20.000000000000007
KALYANKJIL,2022-11-01,2022-12-29,101.4669,131.4918,57,41,rebalance_trim,29.5908,1711.4202,2022-10-31,2.889122646352628,0.96,150,0.7757670245385915,1.494394270223616,101.6732406616211,355611208.13243866,7.000000000000005
ABFRL,2022-11-01,2023-01-02,350.2194,286.9827,293,43,rebalance_exit,-18.0563,-18528.3613,2022-10-31,1.9256910150425455,0.82,150,0.8990163954390178,0.45328348846863586,353.8999938964844,732680265.1536255,28.000000000000007
APOLLOTYRE,2022-10-03,2023-01-02,269.4046,311.1292,35,62,rebalance_trim,15.4877,1460.3624,2022-09-30,1.7782445076880486,0.8333333333333334,150,0.30568957104317646,1.0176061639933744,267.8631896972656,617318361.6108398,25.999999999999993
BDL,2022-05-02,2023-01-02,376.641,459.1619,20,168,rebalance_trim,21.9097,1650.4165,2022-04-29,1.9904698524715432,0.9066666666666666,150,1.7627546891030006,0.8329691921303554,364.9344482421875,384067725.6188965,15.000000000000007
CGPOWER,2022-03-02,2023-01-02,185.1567,262.8318,45,208,rebalance_trim,41.951,3495.377,2022-02-28,3.454117496541749,0.9866666666666667,150,5.249923746732734,2.621115966456076,169.1681365966797,251866808.47375488,2.9999999999999964
COCHINSHIP,2022-11-01,2023-01-02,262.488,254.2141,350,43,rebalance_exit,-3.1521,-2895.8509,2022-10-31,2.2948312716737,0.8733333333333333,150,0.8617819908240624,0.8462737483238988,255.5698699951172,325975638.57629395,20.000000000000007
DEEPAKFERT,2022-09-01,2023-01-02,843.6926,694.5646,14,84,rebalance_trim,-17.6756,-2087.7924,2022-08-30,1.9875488883671155,0.8133333333333334,150,1.3066230402709003,0.6541271203691292,887.045166015625,256421331.15545654,28.999999999999996
ELGIEQUIP,2022-10-03,2023-01-02,423.8897,419.0351,211,62,rebalance_exit,-1.1453,-1024.3201,2022-09-30,3.1762948643054183,0.9933333333333333,150,2.3443464425575598,1.3072649756991708,417.9826354980469,236368996.94940186,2.000000000000006
FLUOROCHEM,2022-09-01,2023-01-02,3424.1973,3097.4801,3,84,rebalance_trim,-9.5414,-980.1515,2022-08-30,2.286628640934214,0.9,150,1.965492475435833,0.587054978368973,3333.915771484375,335769298.78466797,15.999999999999996
JKPAPER,2022-05-02,2023-01-02,338.6409,387.6499,21,168,rebalance_trim,14.4723,1029.1886,2022-04-29,2.110418585562035,0.92,150,2.658670215343565,0.7357971036612901,334.69842529296875,303605886.362854,12.999999999999995
KARURVYSYA,2022-10-03,2023-01-02,67.4515,91.2598,147,62,rebalance_trim,35.2968,3499.8132,2022-09-30,2.612105429558925,0.96,150,1.2485192595299728,1.3684363424902115,65.47521209716797,367346922.67404556,7.000000000000005
KPITTECH,2022-11-01,2023-01-02,702.9217,694.6377,130,43,rebalance_exit,-1.1785,-1076.9297,2022-10-31,2.497304044118748,0.94,150,2.2058108784892565,0.2541377219505772,697.3153076171875,955155357.2964478,10.000000000000007
KRBL,2022-10-03,2023-01-02,362.828,381.3073,20,62,rebalance_trim,5.0931,369.5858,2022-09-30,2.0218543312067254,0.8666666666666667,150,0.25634596435384743,1.3318518851032726,358.7331848144531,281825300.99694824,20.999999999999996
NAVINFLUOR,2022-11-01,2023-01-02,4475.1407,4011.4656,21,43,rebalance_exit,-10.3611,-9737.1769,2022-10-31,1.83144735942048,0.8066666666666666,150,0.9062983533767794,0.354267409941096,4497.912109375,681898055.6757812,30.000000000000004
PAGEIND,2022-02-01,2023-01-02,44885.436,40993.9123,2,228,rebalance_exit,-8.6699,-7783.0474,2022-01-31,1.3027225325817167,0.82,150,1.1188356564643993,0.8052426430662419,40182.0390625,758177874.8320312,28.000000000000007
PHOENIXLTD,2022-07-01,2023-01-02,629.2184,708.3866,12,125,rebalance_trim,12.582,950.0183,2022-06-30,1.825242884990225,0.8266666666666667,150,1.0861385089705025,0.3044764022861593,587.4218139648438,218897571.5888672,27.0
RENUKA,2022-08-01,2023-01-02,51.8071,58.2949,1571,104,rebalance_exit,12.5231,10192.4256,2022-07-29,2.1157175977151956,0.88,150,0.3979373284912906,0.6364773068994198,49.45000076293945,758647735.1282425,19.0
RITES,2022-12-01,2023-01-02,163.4428,152.2333,75,22,rebalance_trim,-6.8584,-840.7161,2022-11-30,3.1322074631094026,0.98,150,1.3991897131875268,1.8981665011103082,164.45684814453125,326364454.67871094,4.000000000000003
SIEMENS,2022-11-01,2023-01-02,1692.1756,1645.5003,52,43,rebalance_exit,-2.7583,-2427.1169,2022-10-31,2.115014801724592,0.8466666666666667,150,0.900799265683379,0.6424797019900006,1694.572509765625,871580807.3144531,24.0
TRENT,2022-05-02,2023-01-02,1278.7702,1350.8335,6,168,rebalance_trim,5.6354,432.3799,2022-04-29,1.9077947902917516,0.8866666666666667,150,1.9416854346426151,0.6891195387024289,1223.254150390625,678093713.1361084,17.999999999999993
TRITURBINE,2022-12-01,2023-01-02,286.06,255.8929,324,22,rebalance_exit,-10.5457,-9774.1327,2022-11-30,2.4319734743770813,0.9333333333333333,150,1.0973564918416272,1.302554376675614,281.6748962402344,242042226.01675415,10.999999999999998
UNIONBANK,2022-12-01,2023-01-02,73.8993,73.6184,1157,22,rebalance_exit,-0.3802,-325.0354,2022-11-30,2.085542354368345,0.8733333333333333,150,0.5992351876138667,1.2397798846648176,74.43480682373047,657974164.5207672,20.000000000000007
KEI,2022-07-01,2023-01-04,1239.509,1502.6824,6,127,rebalance_trim,21.2321,1579.0407,2022-06-30,2.0995048900344977,0.88,150,1.722988921162274,0.24994628510952563,1146.7750244140625,202152666.89868164,19.0
PFC,2023-01-02,2023-01-04,97.7937,107.3951,72,2,rebalance_trim,9.8181,691.3037,2022-12-30,2.147057727268031,0.9266666666666666,150,1.2042992920572462,1.5925923601105263,96.72706604003906,638101973.952713,12.000000000000004
INDIANB,2022-09-01,2023-01-05,175.803,268.7123,29,87,rebalance_trim,52.8485,2694.3703,2022-08-30,2.065245560479229,0.8466666666666667,150,1.159618075067905,0.8229585535679771,175.88784790039062,185607472.86730957,24.0
IDBI,2023-01-02,2023-01-09,51.6708,58.0978,189,5,rebalance_trim,12.4385,1214.7184,2022-12-30,1.6858228615471471,0.82,150,0.2532209011609197,1.6248237237650787,51.435916900634766,641767544.6806641,28.000000000000007
ESCORTS,2022-10-03,2023-01-10,2091.2211,2161.498,4,68,rebalance_trim,3.3606,281.1077,2022-09-30,1.9422168337950105,0.8533333333333334,150,1.1370664914957695,0.6654376391171939,2082.968017578125,712602805.3203125,22.999999999999993
CGPOWER,2022-03-02,2023-01-11,185.1567,286.4571,29,215,rebalance_trim,54.7106,2937.7107,2022-02-28,3.454117496541749,0.9866666666666667,150,5.249923746732734,2.621115966456076,169.1681365966797,251866808.47375488,2.9999999999999964
CUMMINSIND,2022-05-02,2023-01-11,984.0374,1381.2557,6,175,rebalance_trim,40.3662,2383.3098,2022-04-29,1.9790957579768826,0.9,150,1.0426714294008521,1.0103077645007985,974.9223022460938,615557773.7353516,15.999999999999996
MAHABANK,2023-01-02,2023-01-17,27.2702,29.4183,252,11,rebalance_trim,7.8767,541.2981,2022-12-30,2.1190165486168158,0.9133333333333333,150,0.9912397046923046,1.7029719631020896,27.000638961791992,471485011.1452408,14.0
NHPC,2022-07-01,2023-01-18,29.1963,36.75,228,137,rebalance_trim,25.8723,1722.2522,2022-06-30,1.9073392456892122,0.8533333333333334,150,1.01453287059362,0.43677579085821966,27.232009887695312,264868717.49301147,22.999999999999993
RAYMOND,2022-12-01,2023-01-20,1366.0836,1508.5988,5,36,rebalance_trim,10.4324,712.576,2022-11-30,1.9255110515250269,0.8466666666666667,150,1.5714014267350913,0.4114490057085573,1356.30859375,362442803.607666,24.0
BAJAJHLDNG,2022-11-01,2023-01-30,6333.8805,5621.5438,2,62,rebalance_trim,-11.2465,-1424.6734,2022-10-31,2.329724432636885,0.8933333333333333,150,1.2406565084584202,0.6570622516367922,6368.5185546875,528767235.51708984,17.000000000000004
KEI,2022-07-01,2023-01-30,1239.509,1559.6446,5,144,rebalance_trim,25.8276,1600.6782,2022-06-30,2.0995048900344977,0.88,150,1.722988921162274,0.24994628510952563,1146.7750244140625,202152666.89868164,19.0
NHPC,2022-07-01,2023-01-30,29.1963,38.9649,221,144,rebalance_trim,33.4584,2158.8622,2022-06-30,1.9073392456892122,0.8533333333333334,150,1.01453287059362,0.43677579085821966,27.232009887695312,264868717.49301147,22.999999999999993
APOLLOTYRE,2022-10-03,2023-02-01,269.4046,309.2105,262,83,rebalance_exit,14.7755,10429.1363,2022-09-30,1.7782445076880486,0.8333333333333334,150,0.30568957104317646,1.0176061639933744,267.8631896972656,617318361.6108398,25.999999999999993
BAJAJHLDNG,2022-11-01,2023-02-01,6333.8805,5690.3364,13,64,rebalance_exit,-10.1603,-8366.0726,2022-10-31,2.329724432636885,0.8933333333333333,150,1.2406565084584202,0.6570622516367922,6368.5185546875,528767235.51708984,17.000000000000004
DEEPAKFERT,2022-09-01,2023-02-01,817.1948,635.5209,131,105,rebalance_exit,-22.2314,-23799.2856,2022-08-30,1.9875488883671155,0.8133333333333334,150,1.3066230402709003,0.6541271203691292,887.045166015625,256421331.15545654,28.999999999999996
EASEMYTRIP,2023-01-02,2023-02-01,26.3308,26.1117,3113,21,rebalance_exit,-0.832,-681.9976,2022-12-30,1.6922106825741436,0.8266666666666667,150,1.7651276955751596,0.5776426043639074,26.283458709716797,730257807.8511047,27.0
FINEORG,2022-08-01,2023-02-01,5860.2638,4947.536,15,125,rebalance_exit,-15.5749,-13690.9176,2022-07-29,2.7395694042662,0.96,150,1.4720425042469738,0.663426006123603,5347.95947265625,249605281.25976562,7.000000000000005
FLUOROCHEM,2022-09-01,2023-02-01,3357.9384,2792.1185,29,105,rebalance_exit,-16.8502,-16408.7756,2022-08-30,2.286628640934214,0.9,150,1.965492475435833,0.587054978368973,3333.915771484375,335769298.78466797,15.999999999999996
IIFL,2023-01-02,2023-02-01,473.3275,499.0367,173,21,rebalance_exit,5.4316,4447.6879,2022-12-30,1.94608738430644,0.8666666666666667,150,1.6355285851829882,1.0160342156498483,470.8924255371094,226579531.2199402,20.999999999999996
KRBL,2022-10-03,2023-02-01,362.828,385.1491,213,83,rebalance_exit,6.152,4754.3849,2022-09-30,2.0218543312067254,0.8666666666666667,150,0.25634596435384743,1.3318518851032726,358.7331848144531,281825300.99694824,20.999999999999996
MAHABANK,2023-01-02,2023-02-01,27.1571,27.2163,3067,21,rebalance_exit,0.2179,181.4649,2022-12-30,2.1190165486168158,0.9133333333333333,150,0.9912397046923046,1.7029719631020896,27.000638961791992,471485011.1452408,14.0
PHOENIXLTD,2022-07-01,2023-02-01,629.2184,685.0792,115,146,rebalance_exit,8.8778,6423.9885,2022-06-30,1.825242884990225,0.8266666666666667,150,1.0861385089705025,0.3044764022861593,587.4218139648438,218897571.5888672,27.0
RECLTD,2023-01-02,2023-02-01,98.2892,102.176,833,21,rebalance_exit,3.9545,3237.7239,2022-12-30,1.9589182132423395,0.8733333333333333,150,1.137249345402466,1.3816201235204657,97.02974700927734,703136535.3254547,20.000000000000007
RITES,2022-12-01,2023-02-01,163.4428,161.1147,535,43,rebalance_exit,-1.4245,-1245.5791,2022-11-30,3.1322074631094026,0.98,150,1.3991897131875268,1.8981665011103082,164.45684814453125,326364454.67871094,4.000000000000003
TEJASNET,2022-10-03,2023-02-01,674.751,568.951,146,83,rebalance_exit,-15.6798,-15446.7908,2022-09-30,2.2597978795171345,0.9133333333333333,150,0.8523049284817522,1.2188195909515327,671.5361938476562,299025670.9512329,14.0
TRENT,2022-05-02,2023-02-01,1272.9361,1197.6462,67,189,rebalance_exit,-5.9147,-5044.423,2022-04-29,1.9077947902917516,0.8866666666666667,150,1.9416854346426151,0.6891195387024289,1223.254150390625,678093713.1361084,17.999999999999993
CGPOWER,2022-03-02,2023-02-08,185.1567,311.6954,26,234,rebalance_trim,68.3414,3290.006,2022-02-28,3.454117496541749,0.9866666666666667,150,5.249923746732734,2.621115966456076,169.1681365966797,251866808.47375488,2.9999999999999964
NCC,2023-02-01,2023-02-09,88.6129,93.8098,80,6,rebalance_trim,5.8648,415.7549,2023-01-31,1.9266286593310822,0.84,150,0.6471415769300279,1.2957018059845884,87.43577575683594,379815825.9005127,25.000000000000004
CUMMINSIND,2022-05-02,2023-02-10,984.0374,1504.6163,5,196,rebalance_trim,52.9023,2602.8941,2022-04-29,1.9790957579768826,0.9,150,1.0426714294008521,1.0103077645007985,974.9223022460938,615557773.7353516,15.999999999999996
ESCORTS,2022-10-03,2023-02-14,2069.0333,2042.1854,4,92,rebalance_trim,-1.2976,-107.3919,2022-09-30,1.9422168337950105,0.8533333333333334,150,1.1370664914957695,0.6654376391171939,2082.968017578125,712602805.3203125,22.999999999999993
SCHAEFFLER,2022-09-01,2023-02-14,2883.0703,2604.7545,3,114,rebalance_trim,-9.6535,-834.9476,2022-08-30,3.4652198605746127,0.9866666666666667,150,2.5222959384998673,1.51673039729532,2943.58544921875,258767158.25830078,2.9999999999999964
PFC,2023-01-02,2023-02-16,97.7635,101.5808,81,32,rebalance_trim,3.9046,309.1972,2022-12-30,2.147057727268031,0.9266666666666666,150,1.2042992920572462,1.5925923601105263,96.72706604003906,638101973.952713,12.000000000000004
PIIND,2023-02-01,2023-02-17,2986.8293,3324.1289,4,12,rebalance_trim,11.2929,1349.1983,2023-01-31,1.681265989568231,0.8066666666666666,150,1.4298296937538524,0.4047731542373225,2960.080322265625,774658512.1347656,30.000000000000004
PNBHOUSING,2023-02-01,2023-02-17,463.945,489.0004,16,12,rebalance_trim,5.4005,400.886,2023-01-31,1.74924707193754,0.82,150,0.5876561225923357,1.0983918573360458,456.72479248046875,355605113.51312256,28.000000000000007
BDL,2022-05-02,2023-02-21,379.9806,450.6484,20,203,rebalance_trim,18.5977,1413.3565,2022-04-29,1.9904698524715432,0.9066666666666666,150,1.7627546891030006,0.8329691921303554,364.9344482421875,384067725.6188965,15.000000000000007
JSL,2023-02-01,2023-02-21,253.5954,263.5848,28,14,rebalance_trim,3.9391,279.7043,2023-01-31,2.4704396280195846,0.9333333333333333,150,0.3827558244865776,2.2198032827229426,250.39938354492188,241872337.68234253,10.999999999999998
ADANIPOWER,2023-02-01,2023-02-22,41.2822,35.3363,337,15,rebalance_trim,-14.403,-2003.7612,2023-01-31,2.177421394228104,0.9133333333333333,150,3.1035122685439385,-0.12025416697432206,44.7599983215332,575647141.6625214,14.0
SCHAEFFLER,2022-09-01,2023-02-23,2883.0703,2889.2996,3,121,rebalance_trim,0.2161,18.6879,2022-08-30,3.4652198605746127,0.9866666666666667,150,2.5222959384998673,1.51673039729532,2943.58544921875,258767158.25830078,2.9999999999999964
