ticker,entry_date,qty,basis,pnl,entry_px,last_exit,days_held,n_sells,n_trims,final_reason,nms,rank_in_band,n_rankable,mr12,mr6,turnover,return_pct,exit_px_eff
IOB,2024-06-03,2995,210009.25499999998,-26405.5065,70.6782,2024-09-02,62,2,1,rebalance_exit,1.9345995154845053,30.000000000000004,150,3.3028083330978872,1.3214552712744871,852415466.9580231,-12.573496582329193,61.303421869782966
ARE&M,2024-06-03,193,248694.05550000002,-5007.528299999998,1229.2437,2025-01-01,145,4,3,rebalance_exit,2.071561817662364,22.000000000000004,150,2.299694608558386,2.070618125748955,907454335.5566406,-2.01352955137281,1262.6244932642487
MAHABANK,2024-07-01,2751,168370.8285,4849.2795,61.2035,2024-08-01,22,1,0,rebalance_exit,2.281830614350107,15.000000000000009,150,3.4323637028616587,1.3027340458878376,1272338698.410286,2.8801185711335973,62.966233369683756
POLICYBZR,2024-07-01,132,189027.75679999997,70719.02720000001,1402.7212,2025-01-01,126,5,4,rebalance_exit,1.873794711068273,28.000000000000007,150,2.052442433077595,1.4245928539218875,2118579687.6083984,37.41198033409664,1967.7786666666666
ENGINERSIN,2024-07-01,777,188096.58690000002,10131.7315,241.7843,2024-08-01,22,2,1,rebalance_exit,1.86896989096902,30.000000000000004,150,2.360867387436429,1.2519449412967345,1827620907.6381223,5.386451539062987,255.12010090090092
ESCORTS,2024-07-01,49,196546.1638,-11360.4427,4011.1462,2024-11-01,86,2,1,rebalance_exit,1.9267907258966763,25.999999999999996,150,2.8491144004228004,1.077762551174568,879658935.1298828,-5.780037870166764,3779.3004306122452
HINDZINC,2024-07-01,385,226221.53399999999,-40454.4547,587.5884,2024-09-02,43,1,0,rebalance_exit,3.4410709247604983,2.000000000000006,150,3.360168384385548,3.0968910009709623,1200109878.203247,-17.882671903374153,482.5118942857142
BEML,2024-07-01,83,183115.6682,6888.5163,2199.9588,2024-08-01,22,2,1,rebalance_exit,2.168363240394068,19.0,150,3.132240856896951,1.2917997680761957,1886769045.205078,3.7618388244507415,2289.2070421686744
NCC,2024-07-01,652,202613.10760000002,-8166.3486,310.7563,2024-10-01,64,1,0,rebalance_exit,2.132103372545693,22.000000000000004,150,2.665436783297088,1.4871370274261624,1501568953.017273,-4.030513473058246,298.23122546012274
POWERINDIA,2024-07-01,14,181070.2488,-12032.6673,12933.5892,2024-09-02,43,1,0,rebalance_exit,3.145004689884131,2.9999999999999964,150,3.628152209408939,2.504891874041209,847821153.1171875,-6.645303344830881,12074.112964285714
GLENMARK,2024-07-01,160,203515.376,41095.9683,1230.4355,2025-04-01,188,6,5,rebalance_exit,2.0841700658653157,24.0,150,2.532398834359845,1.4858704220416534,704189333.8653564,20.193053275738734,1528.820901875
AEGISLOG,2024-07-01,193,167976.1025,-10022.9353,870.3425,2024-08-01,22,1,0,rebalance_exit,2.442807611183849,10.000000000000009,150,2.306178544997874,2.1502334266113574,620258802.9838867,-5.966881687828183,818.4101927461139
ABREL,2024-07-01,74,166350.60880000002,6711.9166,2247.9812,2024-08-01,22,1,0,rebalance_exit,2.70512214284509,5.999999999999999,150,3.8554215653696766,1.7169360114445442,636127331.585083,4.034801344231689,2338.6827756756757
CGPOWER,2024-08-01,269,197643.3653,6805.9108,734.7337,2024-10-01,42,2,1,rebalance_exit,1.950199080559067,24.0,150,1.9486056381756731,1.6398883137269595,1583796184.8151245,3.4435311246949305,760.0344836431227
LICHSGFIN,2024-08-01,275,201906.4025,-19929.8815,734.2051,2024-09-02,21,1,0,rebalance_exit,2.266840520043335,15.000000000000009,150,3.399927945731047,1.3240105560176771,1661253537.3277588,-9.870851668510115,661.7328036363637
TEJASNET,2024-08-01,158,197416.5034,12648.4036,1252.7568,2024-09-02,21,2,1,rebalance_exit,1.899324207013856,25.000000000000004,150,1.3155463085430836,1.897397052348906,815063138.3664551,6.406963643952373,1329.524727848101
JINDALSTEL,2024-08-01,182,180860.3342,-4080.3189,993.7381,2024-09-02,21,1,0,rebalance_exit,1.9555892527658307,22.999999999999996,150,2.0230769532487547,1.6087797248412647,1861677619.82074,-2.256060687960401,971.3187653846154
GRASIM,2024-08-01,72,198504.9504,1576.8206,2757.0132,2024-10-01,42,1,0,rebalance_exit,2.0953098221637805,19.0,150,2.5288306449764963,1.539019343601585,1999286819.578125,0.7943482501683746,2778.913486111111
MCX,2024-08-01,210,181171.788,33827.4997,862.7228,2024-09-02,21,2,1,rebalance_exit,1.7543644082726506,30.000000000000004,150,3.32369065931949,0.6601488573078033,2040271633.3276367,18.67150513522558,1023.8061319047619
VOLTAS,2024-08-01,118,180469.7074,33926.3796,1529.4043,2024-10-01,42,3,2,rebalance_exit,2.247158055079812,15.999999999999996,150,2.978827471819612,1.5147312365347427,1832290611.917847,18.798933122224366,1816.9159915254238
BSE,2024-08-01,225,200721.8521,71713.9294,869.1592,2024-10-01,42,4,3,rebalance_exit,2.2082812164903247,17.000000000000004,150,4.959146127484517,0.4374500054111415,1981174064.257324,35.72801299395742,1210.8256955555555
UNOMINDA,2024-08-01,234,240598.1292,4164.2943,1032.2428,2024-12-02,83,6,5,rebalance_exit,2.723879249698273,5.999999999999999,150,3.0722036729528206,2.120664074538572,851422968.5820923,1.7308090939220817,1045.9932628205129
BHARATFORG,2024-08-01,127,215432.4749,-24417.262,1696.3187,2024-10-01,42,1,0,rebalance_exit,1.868197557892454,27.0,150,2.707131837977457,1.135157815928483,1844392984.2346191,-11.334067443329547,1504.056794488189
TVSMOTOR,2024-08-01,72,181244.55599999998,-1091.1523,2517.2855,2024-11-01,64,2,1,rebalance_exit,1.7577062736259756,29.0,150,3.125509700238844,0.7672050328751202,2021700593.3100584,-0.6020331446534594,2502.1306069444445
CAMS,2024-09-02,270,225787.13999999998,-27937.1072,839.1259,2025-02-01,106,3,2,rebalance_exit,1.8129644396050195,25.999999999999996,150,2.055108597639519,1.3205507445528826,1135591433.461914,-12.373205666186303,732.7778992592592
SUNTV,2024-09-02,233,185057.24430000002,1393.674,794.2371,2024-10-01,21,1,0,rebalance_exit,1.915411678384367,19.0,150,2.129713250035912,1.413200747355332,855125157.0822754,0.7531042652622056,800.2185334763949
AUROPHARMA,2024-09-02,157,237457.669,-27753.183599999997,1568.3624,2025-01-01,83,2,1,rebalance_exit,1.898870023183609,21.0,150,2.3517142241438216,1.2801210311473086,1711705988.098755,-11.68763414417245,1335.6973592356687
GRANULES,2024-09-02,333,227823.48179999998,-37827.838299999996,684.1546,2024-11-01,43,2,1,rebalance_exit,2.345651029316512,7.999999999999995,150,3.6857048256506206,1.175133506376508,918798388.75,-16.604012018922624,570.5574879879879
GESHIP,2024-09-02,159,201915.4515,-6544.1057,1269.9085,2024-11-01,43,2,1,rebalance_exit,1.906969368023833,20.000000000000007,150,2.1859460953169867,1.374083177522862,1134444444.0058594,-3.241012835513482,1228.7506025157234
KAYNES,2024-09-02,38,182416.2716,40049.0104,4800.4282,2024-12-02,62,5,4,rebalance_exit,2.0587693408059344,15.000000000000009,150,3.098539011952029,1.106584602010641,950618445.0,21.954735752860326,5854.349526315789
NAUKRI,2024-09-02,132,203284.7214,21235.976,1526.4788,2025-01-01,83,3,2,rebalance_exit,1.745048299779571,30.000000000000004,150,2.341784126858452,1.089487961605203,1716758197.0367432,10.446420101692896,1700.9143742424242
DEEPAKFERT,2024-09-02,281,297019.6589,41074.0399,1029.7919,2025-05-02,164,12,11,rebalance_exit,2.049579504986176,15.999999999999996,150,1.6820512986617602,1.8097759277914804,1390056256.361328,13.828727718601527,1203.1804227758007
TORNTPHARM,2024-09-02,67,227671.37610000002,-1469.3894,3429.9387,2025-07-01,206,4,3,rebalance_exit,1.752811067281958,29.0,150,2.657216096687696,0.9401676466783264,717268410.748291,-0.6453992702862219,3376.1490552238806
EXIDEIND,2024-09-02,413,201455.02120000002,-10773.4435,491.3124,2024-11-01,43,2,1,rebalance_exit,2.226560364796719,12.000000000000004,150,2.6028125175711927,1.570182306258885,2055037361.4938965,-5.347815823019059,461.6987353510896
MUTHOOTFIN,2024-09-02,95,183853.709,-1589.6716,1935.3022,2024-11-01,43,1,0,rebalance_exit,1.786225961563171,27.0,150,1.797951767338382,1.4163254260674012,974800285.2998048,-0.8646393965323811,1918.5688147368421
CROMPTON,2024-09-02,425,201876.1475,-29474.429,475.0027,2024-12-02,62,1,0,rebalance_exit,2.2305489894039665,10.999999999999998,150,1.9370266288128075,1.911267418628669,1331623758.2771912,-14.600253355835417,405.65110235294117
COROMANDEL,2024-09-02,117,202807.14479999998,-9310.2801,1733.3944,2024-10-01,21,1,0,rebalance_exit,2.3050494727590367,9.000000000000002,150,2.082504499246457,1.9326035280589875,727017221.4814453,-4.590706165298768,1653.8193564102562
COLPAL,2024-09-02,70,232802.171,-50739.7176,3325.7453,2025-01-01,83,1,0,rebalance_exit,2.4888717696899225,4.000000000000003,150,3.255909377432292,1.5742060641331912,1080411025.152832,-21.795208086783692,2600.8921914285716
PCBL,2024-10-01,522,261590.38199999998,-72526.1292,501.131,2025-03-03,105,4,3,rebalance_exit,3.090685188040448,2.000000000000006,150,4.234710916401672,1.8389712871512276,2000867736.689392,-27.725074846215104,362.19205517241375
ICICIGI,2024-10-01,97,204163.2914,-33296.0395,2104.7762,2025-01-01,62,1,0,rebalance_exit,1.8911942190046385,22.999999999999996,150,2.3726568585951635,1.2762206533146985,1569572171.474121,-16.30853385624836,1761.518060824742
HINDZINC,2024-10-01,341,172004.8671,11197.7149,504.4131,2024-11-01,22,1,0,rebalance_exit,1.8328202908633064,27.0,150,1.4765468945857658,1.6891892901469787,805593785.0355835,6.510115143131319,537.2509736070381
PHOENIXLTD,2024-10-01,109,198431.6987,-29078.2812,1820.4743,2024-11-01,22,1,0,rebalance_exit,1.730889578647417,29.0,150,2.558124948381069,0.9635735088997414,1005114660.197754,-14.654050431711592,1553.7010779816515
FSL,2024-10-01,853,265423.28630000004,42812.8223,302.9667,2025-07-01,185,9,8,rebalance_exit,1.868696163789111,25.999999999999996,150,2.121231103829152,1.38402435473533,1513797783.0471497,16.130017413622834,361.355344196952
FORTIS,2024-10-01,378,239011.3849,86725.83290000001,615.4797,2025-11-03,270,10,9,rebalance_exit,1.8799627801150045,25.000000000000004,150,2.459339969843787,1.2140307103640138,834925584.7807617,36.28523090491495,861.7386714285714
LALPATHLAB,2024-10-01,105,171458.7525,-10629.2698,1632.9405,2024-11-01,22,1,0,rebalance_exit,2.0849345508947104,17.999999999999993,150,1.70166204391287,1.8983632613472692,666775284.7382812,-6.199315955013728,1531.709359047619
BDL,2024-10-01,157,180640.0238,-10959.379,1150.5734,2024-11-01,22,1,0,rebalance_exit,2.056804999611902,21.0,150,3.126078253463892,1.0825779419323651,1537482487.5999756,-6.066971632008831,1080.7684382165605
BALRAMCHIN,2024-10-01,341,209852.9345,-32458.0983,615.4045,2025-01-01,62,1,0,rebalance_exit,1.8856630578927296,24.0,150,1.1404531514673282,1.9425662126416443,1166842298.207153,-15.467069058307596,520.2194609970675
PPLPHARMA,2024-10-01,1226,280696.52009999997,-9915.1749,230.1431,2025-06-02,164,7,6,rebalance_exit,2.214008466889962,14.0,150,2.443202583932708,1.6630665242808618,775626442.09729,-3.5323469263059097,220.86569755301792
BLUESTARCO,2024-10-01,140,275589.6571,-42997.2664,2051.8316,2025-06-02,164,6,5,rebalance_exit,1.955966379511055,22.000000000000004,150,3.106298512253859,0.9605037258312348,684132598.4765625,-15.60191585288634,1661.3742192857144
PERSISTENT,2024-10-01,34,184184.66400000002,13055.621299999999,5417.196,2024-12-02,41,3,2,rebalance_exit,1.7285826157800963,30.000000000000004,150,2.5939600110296444,0.940942630552932,2012963973.964844,7.088332446614555,5801.1848617647065
NATCOPHARM,2024-10-01,193,249613.67089999997,-86478.0869,1404.0599,2025-03-03,105,3,2,rebalance_exit,2.331229337018077,10.999999999999998,150,2.3777730053868504,1.8533128408504835,1136162680.918213,-34.64477189418234,845.2620932642486
TORNTPOWER,2024-10-01,147,249424.86119999998,-35054.5683,1748.1596,2025-01-01,62,2,1,rebalance_exit,1.7677437502739075,28.000000000000007,150,3.367319137203703,0.5697616766711179,1028822551.3973387,-14.054159690156819,1458.3013122448979
CUMMINSIND,2024-10-01,50,186309.08,-14437.5693,3726.1816,2024-12-02,41,2,1,rebalance_exit,2.071512146752492,19.0,150,3.6468017432532376,0.8172845452018657,1962545760.328125,-7.749256933693194,3437.4302139999995
ANANTRAJ,2024-11-01,431,276770.9232,-59104.4633,739.7989,2025-05-02,121,5,4,rebalance_exit,3.4733789776189443,2.000000000000006,150,4.572962721403058,2.227975863176516,785013497.3613281,-21.355011796990674,505.02658909512763
BRITANNIA,2024-11-01,32,179529.568,-24074.7115,5610.299,2024-12-02,19,1,0,rebalance_exit,2.265170332341391,15.000000000000009,150,2.211343130391372,1.907515141119426,1692432893.0859375,-13.409886609875873,4857.964265625
HSCL,2024-11-01,378,212530.454,-21561.839,562.3134,2025-02-01,63,3,2,rebalance_exit,2.849089906124759,5.999999999999999,150,3.732744293487423,1.862547007969236,1045572209.0428468,-10.145293812810468,505.2079761904762
SIGNATURE,2024-11-01,147,200007.8913,-447.6226,1360.5979,2025-01-01,40,1,0,rebalance_exit,2.450014680524598,9.000000000000002,150,4.932768116724727,0.715486625934106,780350484.4442139,-0.22380246953786065,1357.5528482993195
SIEMENS,2024-11-01,40,163523.54799999998,13216.6251,4088.0887,2024-12-02,19,2,1,rebalance_exit,2.050337860002184,20.000000000000007,150,3.646370110025898,0.8751194880105251,1884123349.527344,8.082398689147817,4418.5043275
GRAVITA,2024-11-01,76,163531.9816,788.2549,2151.7366,2024-12-02,19,1,0,rebalance_exit,2.9507313316385484,4.000000000000003,150,2.541240885421458,2.620522540890344,642104775.7141113,0.4820188028590488,2162.108375
UNITDSPR,2024-11-01,123,179078.3937,-8241.5597,1455.9219,2025-04-01,102,2,1,rebalance_exit,2.0294218544708524,21.0,150,2.3186687511344988,1.5462379164135172,1025861218.0881348,-4.602207742496632,1388.9173495934958
BOSCHLTD,2024-11-01,7,234470.76919999998,-43094.9021,34449.5222,2025-03-03,83,3,2,rebalance_exit,2.304649242947888,12.999999999999996,150,3.665430559877066,1.193940539813627,1027712196.90625,-18.379648024799504,27339.409585714282
KFINTECH,2024-11-01,287,301913.2308,64640.782900000006,1006.7811,2025-07-01,163,12,11,rebalance_exit,1.9668151542271104,22.000000000000004,150,3.0475750739558003,1.0819913562596286,786020127.1962891,21.410384277865838,1277.1916853658538
RPOWER,2024-11-01,6576,277496.3428,93532.0226,42.1824,2025-07-01,163,11,10,rebalance_exit,2.345705255391924,10.999999999999998,150,3.1106493226294094,1.538757715927778,1027624227.3191414,33.7056775798344,56.42158841240876
PGEL,2024-11-01,547,364507.73600000003,-7158.4540000000015,641.7712,2025-09-01,205,10,9,rebalance_exit,4.202675607143164,1.0,150,3.6602988305345994,3.650930907492404,670598950.520813,-1.9638688820585144,653.2893638025595
ALKEM,2024-11-01,28,160435.0776,-5046.2062,5729.8242,2024-12-02,19,1,0,rebalance_exit,1.7673948023172008,28.000000000000007,150,2.690906266719873,1.0116780513118857,1198360041.4672852,-3.145325994469429,5549.6025500000005
COCHINSHIP,2024-11-01,121,179514.5352,14045.6346,1483.5912,2024-12-02,19,2,1,rebalance_exit,1.8634870354504995,25.000000000000004,150,3.907799344429588,0.4960361013779528,1872343018.5388184,7.824232497024005,1599.6708247933884
INOXWIND,2024-12-02,1140,213158.56799999997,-35366.0701,186.9812,2025-03-03,64,3,2,rebalance_exit,2.8228332274602512,4.999999999999993,150,4.122136502146633,0.8338459239949625,1349666189.3329468,-16.591437272181338,155.95833149122802
ABREL,2024-12-02,72,196737.66,-16907.8506,2732.4675,2025-01-01,21,1,0,rebalance_exit,1.8544464428941996,21.0,150,2.5286947939449185,0.5411752334018923,613156864.5373535,-8.594109841501622,2497.6362416666666
OFSS,2024-12-02,19,201616.31550000003,-62314.4584,10769.9162,2025-03-03,64,2,1,rebalance_exit,2.755668989080665,7.000000000000005,150,3.710242530599968,0.9919093144049688,1594623588.5859375,-30.907448261547067,7331.676689473686
MFSL,2024-12-02,178,200127.1622,-3140.5101,1124.3099,2025-04-01,83,3,2,rebalance_exit,1.5766256669080678,28.000000000000007,150,1.1216142354672891,1.0194049011926698,949421756.25,-1.569257298947499,1106.6665848314606
PETRONET,2024-12-02,610,198826.45,-15231.9434,325.945,2025-02-01,44,2,1,rebalance_exit,1.6269095381642504,25.999999999999996,150,2.247830507902606,0.4170496915135446,809278217.3864136,-7.660924087313332,300.9746009836066
ICICIPRULI,2024-12-02,290,198166.831,-8888.253,683.3339,2025-01-01,21,1,0,rebalance_exit,2.090211205441552,14.0,150,1.5073085325035878,1.4465005319298443,754082241.5709839,-4.485237491636529,652.684751724138
NUVAMA,2024-12-02,154,196243.86320000002,-32946.2604,1274.3108,2025-03-03,64,2,1,rebalance_exit,1.7412289605525912,24.0,150,2.141791599168642,0.6256825382392361,677999368.828125,-16.78842836803673,1060.3740441558443
APARINDS,2025-01-01,26,242992.929,-78242.2827,10275.7404,2025-03-03,43,3,2,rebalance_exit,1.909289268679006,20.000000000000007,150,2.2418404615474343,0.4992259736516649,756569829.8144531,-32.19940720991103,6336.5633192307705
COROMANDEL,2025-01-01,146,287873.4472,42989.3234,1876.1006,2025-12-01,227,9,8,rebalance_exit,1.6801907582084037,28.000000000000007,150,1.8462203818926624,0.4389087248863431,617496062.1456299,14.933410433694213,2266.1833602739725
GVT&D,2025-01-01,129,241182.4071,20747.5717,2041.9357,2025-06-02,102,6,5,rebalance_exit,3.6960676346533305,1.0,150,6.395731209018329,0.3891160666380177,596976439.7402344,8.602439933107377,2030.4649519379846
ZENTEC,2025-01-01,142,283062.5814,-76278.5957,2326.7946,2025-04-01,62,4,3,rebalance_exit,3.1278723062308926,4.000000000000003,150,3.4129568513807627,1.327135422005393,648406946.3779297,-26.94760830722785,1456.2252514084507
TRITURBINE,2025-01-01,366,248788.9169,-40608.3589,734.6061,2025-04-01,62,4,3,rebalance_exit,1.7154468084812586,25.000000000000004,150,1.8423829143211552,0.4833581035930523,722304920.1933594,-16.322414762681092,568.7993387978142
360ONE,2025-01-01,161,198725.71320000003,-39140.8964,1234.3212,2025-02-01,23,1,0,rebalance_exit,1.6821770290607263,27.0,150,1.9857577314261523,0.365474060905944,587603190.7382812,-19.695939579096194,991.2100422360251
KEC,2025-01-01,223,247334.53790000002,-91571.75219999999,1151.5841,2025-03-03,43,2,1,rebalance_exit,1.7171796687811554,24.0,150,1.8499465306726892,0.4813304382390289,584762724.8522949,-37.02343917573833,698.4878282511212
LAURUSLABS,2025-01-01,304,186973.6796,66771.4053,604.2124,2026-06-02,351,14,14,rebalance_trim,2.0683298381182498,15.999999999999996,150,1.501632561246863,1.0925434533411214,868615580.4675293,35.71166029509963,834.6877792763158
POWERINDIA,2025-01-01,23,336754.2106,53896.5191,14033.1883,2025-08-01,146,13,12,rebalance_exit,1.5784673822179092,30.000000000000004,150,2.686703775711551,-0.140022978817039,707022845.1777344,16.00470533210907,16984.814334782608
JMFINANCIL,2025-01-01,1600,198804.8,-31044.0484,124.253,2025-02-01,23,1,0,rebalance_exit,1.8756380343888,22.000000000000004,150,0.968768491172896,1.1505482744735775,1090469405.0133743,-15.615341480688597,104.85046974999999
LLOYDSME,2025-02-01,134,162748.27959999998,-1116.3611,1214.5394,2025-05-02,58,2,1,rebalance_exit,3.726915164574113,2.9999999999999964,150,3.192867001882913,1.816688576813815,611578286.5671387,-0.6859434107345244,1206.2083470149253
NETWEB,2025-02-01,102,179690.0952,-30360.545000000002,1761.6676,2025-03-03,20,2,1,rebalance_exit,2.054798605473545,22.999999999999996,150,1.9666385644305129,0.538441954919772,597760701.6872559,-16.896059277061365,1464.0151980392156
PRAJIND,2025-02-01,260,161156.216,-35599.3931,619.8316,2025-03-03,20,1,0,rebalance_exit,1.7813122236593413,30.000000000000004,150,1.4981668582061756,0.4766763675411909,548421868.1000366,-22.089990683325553,482.91085730769225
JUBLFOOD,2025-02-01,314,214707.3194,3886.3576000000003,707.9905,2025-07-01,100,4,3,rebalance_exit,2.071293217923581,22.000000000000004,150,1.4431784705621131,0.8455036311881644,1135948271.7121582,1.81007224665672,696.1582070063694
WOCKPHARMA,2025-02-01,135,194151.0708,-28249.8239,1492.683,2025-03-03,20,3,2,rebalance_exit,3.632141950617464,4.000000000000003,150,4.170165426476369,1.1687020919752862,559217581.8808594,-14.550434248751,1228.898125185185
MANKIND,2025-02-01,67,161812.2695,206.1999,2415.1085,2025-04-01,39,1,0,rebalance_exit,2.41894724095286,12.000000000000004,150,1.2423565225527045,1.3618526696241064,975662950.6196288,0.127431560435533,2418.186110447761
VOLTAS,2025-02-01,130,163745.57400000002,10102.6323,1261.262,2025-03-03,20,3,2,rebalance_exit,2.125054982714236,21.0,150,2.133719001771495,0.528614381763913,1625423438.369751,6.1697132039733775,1337.2938946153847
PAGEIND,2025-02-01,3,131653.1136,10468.0411,43884.3712,2025-08-01,123,1,0,rebalance_exit,1.8929763733705447,28.000000000000007,150,1.4022586904367569,0.6597911828004817,1347562026.7734375,7.95122941930938,47373.71823333334
MUTHOOTFIN,2025-02-01,98,223639.5828,76517.32430000001,2217.9427,2026-03-02,267,9,8,rebalance_exit,2.410783177232489,14.0,150,2.303990963106298,0.7686262484666478,818945158.8857422,34.214571205147145,3062.8255826530612
SBICARD,2025-03-03,231,196562.87440000003,-11468.1365,840.334,2025-09-01,122,2,1,rebalance_exit,1.8028404819609367,27.0,150,0.2163791915499538,0.3102829852459811,859620189.8358154,-5.834334960254325,801.2759216450218
MARICO,2025-03-03,277,169215.9032,25249.431,591.9784,2025-08-01,103,2,1,rebalance_exit,2.0864549682865943,21.0,150,0.9901166952380605,0.1455096364987994,981507336.2670898,14.92142908705049,702.0409176895307
GRSE,2025-03-03,110,138176.62099999998,67223.8898,1256.1511,2025-05-02,38,3,2,rebalance_exit,1.8234277517473017,25.999999999999996,150,1.3532493362377391,-0.2447270576252262,875173988.6385498,48.65069742876402,1867.277370909091
BIOCON,2025-03-03,457,138992.3456,14010.3845,304.1408,2025-06-02,59,1,0,rebalance_exit,1.7897092833534844,29.0,150,0.8438994712099859,-0.0154152653964648,1085639482.9660034,10.079968389280856,334.79809649890586
BDL,2025-03-03,142,138208.1172,114053.75899999999,973.2966,2025-06-02,59,6,5,rebalance_exit,1.7894624855795571,30.000000000000004,150,0.9184707784018152,-0.0530819381673811,968228837.154419,82.52319857230498,1776.492085915493
NAVINFLUOR,2025-03-03,42,159755.154,49602.6932,3742.8461,2025-08-01,103,3,2,rebalance_exit,2.417629606570144,15.000000000000009,150,0.684146081698869,0.5608520895705349,582529288.6010742,31.04919744874084,4984.710647619048
ZENSARTECH,2025-03-03,231,165475.76429999998,21726.9651,716.3453,2025-06-02,59,3,2,rebalance_exit,2.618103874072439,10.000000000000009,150,1.533189246209994,0.2925658397629351,800268763.6169434,13.129998336560034,810.4014259740259
BAJAJHLDNG,2025-03-03,12,136722.5508,6437.2835,11393.5459,2025-10-01,144,1,0,rebalance_exit,2.3359872485934736,15.999999999999996,150,0.9298412619061832,0.3729024183420895,656381028.75,4.708282183395308,11929.986191666665
SRF,2025-03-03,59,165258.3923,1672.7833,2794.4972,2025-06-02,59,2,1,rebalance_exit,2.0950909518268093,19.0,150,0.596184525139877,0.35028021584037,1147694332.991211,1.012222905426389,2829.341959322034
SOLARINDS,2025-03-03,15,132778.8285,36772.8595,8851.9219,2025-04-01,19,1,0,rebalance_exit,1.7904785350228734,28.000000000000007,150,1.1007979921785245,-0.1438979242506302,669245963.5859375,27.694821467716142,11303.445866666667
REDINGTON,2025-04-01,1008,242211.71859999996,38361.2544,231.7578,2025-12-01,165,6,5,rebalance_exit,2.994310226757018,4.000000000000003,150,0.6450717578260933,0.819126861447535,881584569.1069336,15.837901907360482,278.34620337301584
CHAMBLFERT,2025-04-01,357,213474.69090000002,-23727.181699999997,612.2043,2025-08-01,84,2,1,rebalance_exit,2.7589347133489133,10.000000000000009,150,1.414554907623388,0.2593194824845975,872637026.2097168,-11.114751636349597,531.5056280112045
AEGISLOG,2025-04-01,207,165825.9842,306.9323999999997,797.9792,2025-06-02,40,2,1,rebalance_exit,2.471708662300026,17.999999999999993,150,1.484131141510755,-0.0011027774037343,1251402037.6192017,0.18509306697665281,802.5744763285024
PATANJALI,2025-04-01,297,175536.9495,-14339.9835,591.0335,2025-07-01,61,1,0,rebalance_exit,2.4469189942837404,19.0,150,1.006754546382178,0.211438002172643,1165785540.633545,-8.169210836149343,542.7507272727272
360ONE,2025-04-01,159,148617.8883,6112.8533,934.7037,2025-05-02,19,1,0,rebalance_exit,2.265479930736172,22.999999999999996,150,1.3372446669295224,-0.0923828390919249,659917404.0574951,4.113134273352476,973.1493182389936
VIJAYA,2025-04-01,166,165203.95260000002,4143.8778,992.5829,2025-05-02,19,2,1,rebalance_exit,2.8866104439523275,9.000000000000002,150,1.4382507597862884,0.3485230223429476,555284319.9532471,2.508340590393356,1020.1676530120483
ASHOKLEY,2025-04-01,1512,148992.1776,25121.9359,98.5398,2025-06-02,40,2,1,rebalance_exit,2.114926022923644,25.000000000000004,150,1.1957032659665654,-0.1423393675105211,1355447023.787201,16.86124486846885,115.15483697089948
UPL,2025-04-01,313,195491.5832,28571.926199999998,616.7745,2025-11-03,146,4,3,rebalance_exit,2.757156935524076,10.999999999999998,150,1.4149738409703083,0.2577132977975039,1093774582.2601318,14.615425243535496,715.8578575079872
SHREECEM,2025-04-01,9,269544.3362,-11199.257099999999,30518.3268,2025-11-03,146,4,3,rebalance_exit,2.3412979494581645,20.000000000000007,150,0.52015788090937,0.3646930594601009,756070493.9511719,-4.154884965451557,28705.008788888892
JSWSTEEL,2025-05-02,167,169671.0982,1462.6164,1015.9946,2025-09-01,84,1,0,rebalance_exit,2.2546978884699,17.999999999999993,150,0.9187566757097378,0.3762939635881544,1672578330.4558103,0.8620303725953016,1024.7527820359282
GODFRYPHLP,2025-05-02,67,181877.46159999998,17153.2244,2708.23,2025-07-01,42,2,1,rebalance_exit,2.105776838062043,19.0,150,1.486098737825503,-0.0658803828064178,682833925.0605469,9.431198483363923,2970.607253731343
TVSMOTOR,2025-05-02,61,164682.91999999998,13407.4474,2699.72,2025-07-01,42,1,0,rebalance_exit,1.7124326033006676,29.0,150,0.8597196650093762,-0.059933660882274,1544689588.2226562,8.141370944843581,2919.514219672131
PCBL,2025-05-02,423,149898.1293,14748.2809,354.3691,2025-06-02,21,2,1,rebalance_exit,1.946332349075222,22.000000000000004,150,1.2459638493483738,-0.0710777582277206,647053201.6834717,9.838869216628709,389.2350122931442
SOLARINDS,2025-05-02,14,194730.6672,44735.0761,13165.7985,2025-07-01,42,5,4,rebalance_exit,1.820121495028016,27.0,150,0.678592471495218,0.1332342714594074,1008495566.3671876,22.972794549126878,17104.69595
NH,2025-05-02,112,200373.5367,12041.526600000001,1766.3628,2026-01-01,168,3,2,rebalance_exit,3.118942074329363,4.000000000000003,150,1.0236955558427756,1.065546293966383,677094361.3671875,6.009539382452793,1896.5630651785716
FEDERALBNK,2025-05-02,768,149838.1056,4239.3203,195.1017,2025-06-02,21,1,0,rebalance_exit,1.9141928479656467,24.0,150,0.9458729133204934,0.0669141076331504,1319566320.4015503,2.829267150051315,200.62164830729168
UNITDSPR,2025-06-02,120,179958.54,-10230.977,1499.6545,2025-07-01,21,1,0,rebalance_exit,2.135212120838496,21.0,150,1.322268785497173,0.1487124508810376,931495082.8051758,-5.685185598860715,1414.3963583333332
MANAPPURAM,2025-06-02,851,204666.74810000003,18866.300499999998,236.7404,2026-04-01,207,5,4,rebalance_exit,2.9635844246319256,4.999999999999993,150,0.7481983686849186,1.1925065148931695,1364202117.0142212,9.218058465844162,262.67103243243247
