symbol,symbol_clean,company,isin,agency,rating,action,outlook,date_cr,broadcast,fetch_ts
,False,L&T Finance Limited,INE691I07EU8,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,02-09-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE691I07EX2,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,21-12-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE027E07BO3,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-04-2021,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE027E07CN3,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,15-05-2023,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE027E07CO1,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,15-05-2023,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE027E07CP8,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,15-05-2023,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE027E07CQ6,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,01-09-2023,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE027E07BB0,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,05-12-2019,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE027E07BC8,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,05-12-2019,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE691I08537,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-06-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE691I08545,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,09-07-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07050,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-01-2015,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07159,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,31-12-2015,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07142,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,31-12-2015,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07209,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,15-02-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07191,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,15-02-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07498,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,09-09-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07506,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,09-09-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07514,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,09-09-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07548,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,06-10-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07555,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,06-10-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07571,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,04-11-2016,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07738,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,17-05-2017,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07944,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,11-02-2019,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07951,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,30-08-2019,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07969,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,26-09-2019,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07977,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,18-12-2019,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AC5,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,01-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AD3,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,01-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AE1,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,01-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AF8,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,01-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AG6,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,01-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AH4,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AI2,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AJ0,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AK8,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE235P07AL6,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-10-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07012,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,13-12-2023,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07020,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,09-01-2024,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07046,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,12-12-2023,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07095,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07145,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07152,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07160,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07186,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07228,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07202,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L08051,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07194,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L08069,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE498L07210,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,03-09-2025,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,Bank Of India,INE084A08177,Acuite Ratings & Research Limited,AAA,Reaffirm,Stable,28-08-2026,28-AUG-2026 17:39:14,2026-08-28 21:15:12
,False,Bank Of India,INE084A08169,Acuite Ratings & Research Limited,AA+,Reaffirm,Stable,28-08-2026,28-AUG-2026 17:39:14,2026-08-28 21:15:12
